,NO2,PM10,O3_max,O3_8h,SO2,CO
2016-10-19,74.0,38,76,43,,0.8
2016-10-20,50.0,31,18,12,,0.9
2016-10-21,51.0,,33,28,,0.4
2016-10-22,77.0,,18,,,0.9
2016-10-23,73.0,,61,41,,1.0
2016-10-24,55.0,,67,52,,0.9
2016-10-25,53.0,,31,28,,0.5
2016-10-26,45.0,,,,,0.5
2016-10-27,46.0,30,28,8,,0.6
2016-10-28,91.0,22,66,52,,0.7
2016-10-29,78.0,40,62,41,,0.8
2016-10-30,77.0,66,40,30,,1.0
2016-10-31,76.0,46,72,50,,1.1
2016-11-01,71.0,47,20,14,,1.0
2016-11-02,48.0,65,36,23,,1.1
2016-11-03,59.0,82,38,23,,0.9
2016-11-04,63.0,43,57,44,,1.1
2016-11-05,76.0,37,45,30,,0.9
2016-11-06,53.0,36,21,17,,1.0
2016-11-07,39.0,26,35,13,,0.6
2016-11-08,89.0,,58,29,,0.7
2016-11-09,85.0,24,40,28,,0.7
2016-11-10,72.0,23,51,35,,0.5
2016-11-11,77.0,52,25,15,,1.1
2016-11-12,47.0,48,38,13,,1.1
2016-11-13,68.0,33,52,40,,0.6
2016-11-14,54.0,38,39,18,,1.0
2016-11-15,81.0,25,41,37,,0.7
2016-11-16,91.0,49,49,34,,1.1
2016-11-17,79.0,95,16,10,,1.4
2016-11-18,73.0,98,24,12,,1.6
2016-11-19,63.0,82,19,11,,1.0
2016-11-20,50.0,52,5,< 4,,0.9
2016-11-21,41.0,46,23,14,,0.9
2016-11-22,53.0,45,7,5,,0.6
2016-11-23,69.0,41,37,22,,0.5
2016-11-24,69.0,38,40,27,,0.5
2016-11-25,61.0,44,17,11,,0.5
2016-11-26,58.0,27,25,18,,0.5
2016-11-27,55.0,20,61,37,,0.5
2016-11-28,46.0,48,14,11,,0.8
2016-11-29,38.0,26,53,45,,0.8
2016-11-30,109.0,28,59,52,,1.0
2016-12-01,116.0,62,35,16,,1.4
2016-12-02,96.0,83,9,6,,1.7
2016-12-03,79.0,104,17,9,,2.3
2016-12-04,57.0,37,27,21,,0.8
2016-12-05,67.0,44,40,27,,1.0
2016-12-06,86.0,73,13,10,,1.2
2016-12-07,68.0,87,10,6,,1.3
2016-12-08,97.0,68,18,8,,1.3
2016-12-09,48.0,55,5,5,,1.3
2016-12-10,54.0,55,6,5,,1.1
2016-12-11,50.0,51,4,< 4,,1.2
2016-12-12,44.0,83,7,4,,1.0
2016-12-13,55.0,65,31,13,,0.9
2016-12-14,58.0,55,5,4,,0.9
2016-12-15,48.0,50,6,4,,0.9
2016-12-16,47.0,48,6,5,,0.7
2016-12-17,84.0,56,35,13,,0.9
2016-12-18,51.0,72,15,7,,1.1
2016-12-19,48.0,54,7,4,,1.1
2016-12-20,70.0,59,33,14,,1.1
2016-12-21,59.0,37,33,27,,0.5
2016-12-22,120.0,49,48,34,,1.4
2016-12-23,127.0,70,39,16,,1.8
2016-12-24,120.0,85,19,11,,2.0
2016-12-25,95.0,99,8,5,,2.1
2016-12-26,79.0,100,28,12,,2.2
2016-12-27,101.0,102,26,13,,2.0
2016-12-28,96.0,112,12,6,,2.1
2016-12-29,105.0,100,8,5,,1.7
2016-12-30,98.0,68,23,10,,1.6
2016-12-31,95.0,77,30,14,,1.9
2017-01-01,59.0,97,8,5,,1.5
2017-01-02,54.0,124,12,6,,1.6
2017-01-03,94.0,106,16,10,,1.7
2017-01-04,93.0,65,43,29,,1.7
2017-01-05,68.0,85,10,6,,1.7
2017-01-06,68.0,37,71,64,,1.0
2017-01-07,92.0,60,60,43,,1.1
2017-01-08,108.0,75,64,36,,1.8
2017-01-09,101.0,83,65,43,,2.0
2017-01-10,104.0,100,26,13,,
2017-01-11,61.0,45,37,27,,1.1
2017-01-12,85.0,51,51,43,,0.8
2017-01-13,62.0,85,10,6,,0.9
2017-01-14,57.0,44,24,12,,0.8
2017-01-15,65.0,57,40,28,,1.2
2017-01-16,72.0,47,56,41,,1.5
2017-01-17,69.0,24,58,46,,0.6
2017-01-18,49.0,16,62,54,,0.3
2017-01-19,62.0,24,62,55,,0.4
2017-01-20,69.0,32,68,59,,0.4
2017-01-21,120.0,49,60,50,,0.9
2017-01-22,114.0,70,51,39,,1.3
2017-01-23,99.0,60,73,49,,1.4
2017-01-24,89.0,62,53,32,,1.2
2017-01-25,113.0,70,38,28,,1.3
2017-01-26,116.0,62,61,47,,0.9
2017-01-27,122.0,57,55,42,,0.9
2017-01-28,126.0,76,57,31,,1.3
2017-01-29,94.0,102,62,36,,1.8
2017-01-30,115.0,144,44,26,,1.5
2017-01-31,106.0,,7,4,,2.1
2017-02-01,79.0,175,5,< 4,,1.7
2017-02-02,73.0,101,13,7,,1.2
2017-02-03,74.0,89,< 4,< 4,,1.6
2017-02-04,53.0,52,4,< 4,,1.2
2017-02-05,50.0,37,30,13,,0.6
2017-02-06,38.0,28,57,49,,0.4
2017-02-07,83.0,19,52,51,,0.6
2017-02-08,77.0,27,45,23,,0.6
2017-02-09,82.0,32,53,39,,0.7
2017-02-10,53.0,30,53,40,,0.5
2017-02-11,65.0,31,29,26,,0.7
2017-02-12,70.0,43,42,33,,0.8
2017-02-13,72.0,78,49,32,,1.0
2017-02-14,60.0,53,31,24,,1.1
2017-02-15,112.0,59,62,49,,1.1
2017-02-16,92.0,91,31,22,,1.6
2017-02-17,128.0,95,26,16,,1.5
2017-02-18,95.0,86,14,9,,1.5
2017-02-19,96.0,68,86,71,,0.9
2017-02-20,76.0,72,67,52,,1.4
2017-02-21,91.0,78,74,52,,1.0
2017-02-22,58.0,99,9,6,,1.3
2017-02-23,65.0,91,45,29,,0.6
2017-02-24,56.0,108,26,18,,0.5
2017-02-25,50.0,80,64,20,,0.5
2017-02-26,78.0,24,75,67,,0.7
2017-02-27,78.0,49,78,70,,1.0
2017-02-28,71.0,57,81,63,,1.0
2017-03-01,57.0,47,47,38,,0.5
2017-03-02,81.0,33,74,66,,
2017-03-03,84.0,40,83,69,,0.6
2017-03-04,79.0,49,85,68,,0.9
2017-03-05,60.0,41,65,50,,0.5
2017-03-06,57.0,17,78,67,,0.4
2017-03-07,53.0,34,75,58,,0.4
2017-03-08,84.0,25,82,71,,0.4
2017-03-09,84.0,25,85,71,,0.6
2017-03-10,103.0,58,81,58,,0.8
2017-03-11,78.0,39,94,73,,1.0
2017-03-12,90.0,26,91,85,,0.6
2017-03-13,76.0,42,100,88,,0.9
2017-03-14,99.0,51,90,72,,0.7
2017-03-15,110.0,68,96,76,,0.6
2017-03-16,75.0,72,107,86,,0.7
2017-03-17,96.0,69,115,96,,0.8
2017-03-18,88.0,84,116,88,,0.8
2017-03-19,94.0,105,79,70,,0.8
2017-03-20,69.0,92,110,92,,1.1
2017-03-21,92.0,50,86,72,,0.5
2017-03-22,72.0,65,89,69,,0.6
2017-03-23,57.0,53,68,57,,0.4
2017-03-24,60.0,49,81,,,
2017-03-25,75.0,45,86,73,,0.4
2017-03-26,66.0,50,100,86,,0.5
2017-03-27,55.0,29,105,96,,0.6
2017-03-28,81.0,19,95,85,,0.4
2017-03-29,85.0,35,107,90,,0.5
2017-03-30,81.0,35,100,87,,0.6
2017-03-31,92.0,42,106,86,,0.4
2017-04-01,79.0,47,117,106,,0.4
2017-04-02,56.0,40,122,105,,0.4
2017-04-03,37.0,40,112,109,,0.3
2017-04-04,89.0,35,122,115,,0.3
2017-04-05,65.0,24,129,107,,0.3
2017-04-06,43.0,18,110,95,,0.3
2017-04-07,43.0,37,105,85,,0.3
2017-04-08,68.0,22,95,85,,0.8
2017-04-09,62.0,31,115,102,,0.3
2017-04-10,65.0,28,115,105,,0.3
2017-04-11,58.0,24,111,91,,0.3
2017-04-12,61.0,26,97,85,,0.3
2017-04-13,55.0,19,107,92,,0.2
2017-04-14,50.0,37,129,110,,0.3
2017-04-15,45.0,32,117,108,,0.3
2017-04-16,34.0,33,101,86,,0.3
2017-04-17,32.0,24,108,103,,0.3
2017-04-18,62.0,11,103,97,,0.2
2017-04-19,40.0,22,78,71,,0.3
2017-04-20,60.0,16,98,91,,
2017-04-21,55.0,18,100,92,,0.4
2017-04-22,51.0,27,111,102,,0.3
2017-04-23,51.0,29,121,115,,0.3
2017-04-24,52.0,30,139,128,,0.4
2017-04-25,38.0,25,105,100,,
2017-04-26,33.0,33,109,100,,0.2
2017-04-27,55.0,38,42,70,,0.3
2017-04-28,53.0,32,53,37,,0.4
2017-04-29,74.0,18,94,90,,0.2
2017-04-30,63.0,13,109,101,,0.3
2017-05-01,64.0,23,126,117,,0.4
2017-05-02,37.0,26,118,100,,0.4
2017-05-03,36.0,21,106,96,,0.3
2017-05-04,43.0,18,98,90,,0.3
2017-05-05,41.0,19,91,80,,0.4
2017-05-06,51.0,22,106,95,,0.2
2017-05-07,37.0,26,94,79,,0.3
2017-05-08,47.0,19,80,75,,0.2
2017-05-09,50.0,25,67,53,,0.3
2017-05-10,48.0,13,98,85,,0.3
2017-05-11,39.0,16,92,79,,0.2
2017-05-12,46.0,26,87,82,,0.2
2017-05-13,27.0,27,98,97,,
2017-05-14,41.0,18,108,101,,0.1
2017-05-15,37.0,23,114,108,,0.1
2017-05-16,56.0,11,97,84,,0.2
2017-05-17,61.0,20,111,100,,0.2
2017-05-18,46.0,20,121,116,,0.2
2017-05-19,54.0,21,133,122,,0.2
2017-05-20,53.0,20,114,105,,0.2
2017-05-21,35.0,18,73,60,,0.2
2017-05-22,50.0,14,112,105,,0.2
2017-05-23,47.0,18,126,117,,0.2
2017-05-24,51.0,31,165,149,,0.2
2017-05-25,48.0,37,151,137,,0.3
2017-05-26,30.0,25,103,105,,0.3
2017-05-27,40.0,15,118,109,,0.2
2017-05-28,42.0,21,129,122,,0.2
2017-05-29,51.0,26,133,125,,0.3
2017-05-30,41.0,23,134,126,,0.2
2017-05-31,49.0,24,121,114,,0.2
2017-06-01,35.0,30,137,124,,0.3
2017-06-02,38.0,30,146,136,,0.3
2017-06-03,52.0,31,140,129,,0.3
2017-06-04,35.0,32,148,140,,0.3
2017-06-05,30.0,26,124,118,,0.3
2017-06-06,27.0,25,105,96,,0.2
2017-06-07,33.0,22,101,96,,0.2
2017-06-08,28.0,17,114,94,,0.2
2017-06-09,44.0,10,106,98,,0.2
2017-06-10,42.0,22,147,140,,0.2
2017-06-11,62.0,29,161,152,,0.2
2017-06-12,78.0,28,152,138,,0.3
2017-06-13,46.0,21,137,122,,0.2
2017-06-14,46.0,24,128,121,,0.2
2017-06-15,45.0,27,130,111,,0.3
2017-06-16,34.0,29,171,145,,0.3
2017-06-17,39.0,29,143,126,,0.3
2017-06-18,43.0,19,120,113,,0.3
2017-06-19,60.0,18,127,119,,0.3
2017-06-20,45.0,22,152,143,,0.2
2017-06-21,38.0,26,179,160,,0.2
2017-06-22,37.0,24,174,149,,0.2
2017-06-23,34.0,29,182,157,,0.3
2017-06-24,38.0,35,171,163,,0.4
2017-06-25,20.0,32,138,133,,0.3
2017-06-26,43.0,28,88,111,,0.3
2017-06-27,42.0,20,132,118,,0.3
2017-06-28,49.0,20,103,96,,0.3
2017-06-29,46.0,20,91,80,,0.2
2017-06-30,24.0,16,106,97,,0.2
2017-07-01,45.0,16,103,93,,0.2
2017-07-02,24.0,17,106,98,,0.2
2017-07-03,55.0,14,116,111,,0.2
2017-07-04,47.0,17,115,104,,0.3
2017-07-05,48.0,18,107,100,,0.2
2017-07-06,41.0,19,132,119,,0.2
2017-07-07,45.0,25,178,145,,0.3
2017-07-08,44.0,28,186,164,,0.3
2017-07-09,33.0,28,186,167,,0.3
2017-07-10,36.0,20,134,121,,0.3
2017-07-11,39.0,25,139,128,,0.3
2017-07-12,34.0,23,132,117,,0.2
2017-07-13,24.0,30,128,,,
2017-07-14,54.0,23,116,104,,0.6
2017-07-15,34.0,7,115,103,,0.2
2017-07-16,29.0,18,105,99,,0.2
2017-07-17,41.0,19,111,102,,0.2
2017-07-18,35.0,23,141,131,,0.2
2017-07-19,39.0,24,179,156,,0.2
2017-07-20,36.0,24,171,136,,0.3
2017-07-21,36.0,29,165,138,,0.3
2017-07-22,32.0,41,146,140,,0.3
2017-07-23,36.0,33,151,141,,0.3
2017-07-24,22.0,28,138,126,,0.3
2017-07-25,32.0,19,119,99,,0.3
2017-07-26,31.0,13,112,95,,0.3
2017-07-27,41.0,19,120,97,,0.3
2017-07-28,36.0,17,138,125,,0.3
2017-07-29,42.0,24,124,118,,0.3
2017-07-30,54.0,23,145,137,,0.4
2017-07-31,22.0,15,136,123,,0.3
2017-08-01,33.0,23,137,121,,0.3
2017-08-02,44.0,32,173,155,,0.3
2017-08-03,45.0,34,147,133,,0.4
2017-08-04,35.0,34,169,148,,0.3
2017-08-05,48.0,42,175,157,,0.3
2017-08-06,57.0,39,158,132,,0.4
2017-08-07,57.0,32,142,119,,0.4
2017-08-08,45.0,14,116,104,,0.3
2017-08-09,24.0,10,121,114,,0.3
2017-08-10,35.0,25,106,95,,0.3
2017-08-11,29.0,30,81,64,,0.3
2017-08-12,31.0,18,109,102,,0.3
2017-08-13,56.0,17,120,112,,0.2
2017-08-14,44.0,21,120,114,,0.3
2017-08-15,32.0,18,113,102,,0.2
2017-08-16,42.0,15,116,108,,0.2
2017-08-17,60.0,27,134,126,,0.3
2017-08-18,63.0,23,144,127,,0.3
2017-08-19,45.0,30,143,131,,0.4
2017-08-20,42.0,29,121,106,,0.4
2017-08-21,45.0,10,106,97,,0.2
2017-08-22,57.0,15,101,93,,0.2
2017-08-23,41.0,18,105,98,,0.3
2017-08-24,40.0,24,121,114,,0.2
2017-08-25,43.0,29,149,128,,0.3
2017-08-26,46.0,26,153,140,,0.3
2017-08-27,48.0,28,152,134,,0.4
2017-08-28,29.0,25,151,132,,0.4
2017-08-29,42.0,32,103,86,,0.4
2017-08-30,44.0,21,112,101,,0.3
2017-08-31,41.0,27,147,121,,0.3
2017-09-01,52.0,32,117,103,,0.3
2017-09-02,34.0,21,87,77,,0.3
2017-09-03,21.0,22,93,85,,0.3
2017-09-04,39.0,22,90,82,,0.5
2017-09-05,48.0,17,99,84,,0.5
2017-09-06,43.0,17,130,110,,0.3
2017-09-07,54.0,25,139,118,,0.3
2017-09-08,43.0,21,97,85,,0.3
2017-09-09,61.0,15,98,81,,0.4
2017-09-10,39.0,20,97,86,,0.4
2017-09-11,16.0,14,71,66,,0.2
2017-09-12,27.0,14,64,65,,0.3
2017-09-13,52.0,,52,45,,0.3
2017-09-14,34.0,,93,70,,0.4
2017-09-15,48.0,,41,38,,0.3
2017-09-16,38.0,15,65,57,,0.2
2017-09-17,53.0,17,80,63,,0.3
2017-09-18,28.0,19,93,88,,0.3
2017-09-19,42.0,15,66,59,,0.2
2017-09-20,35.0,9,51,41,,0.2
2017-09-21,84.0,13,93,71,,0.3
2017-09-22,90.0,20,106,83,,0.3
2017-09-23,76.0,30,115,93,,0.4
2017-09-24,57.0,48,123,107,,0.4
2017-09-25,42.0,32,82,74,,0.3
2017-09-26,67.0,16,81,70,,0.3
2017-09-27,74.0,24,85,72,,0.3
2017-09-28,90.0,39,94,77,,0.4
2017-09-29,80.0,34,82,67,,0.4
2017-09-30,79.0,34,90,78,,0.3
2017-10-01,74.0,37,93,81,,0.4
2017-10-02,32.0,34,80,69,,0.4
2017-10-03,90.0,36,95,78,,0.3
2017-10-04,72.0,64,29,26,,0.5
2017-10-05,82.0,51,84,64,,0.5
2017-10-06,73.0,73,81,56,,0.5
2017-10-07,54.0,53,58,46,,0.4
2017-10-08,64.0,28,66,49,,0.5
2017-10-09,68.0,32,93,73,,0.5
2017-10-10,75.0,35,89,70,,
2017-10-11,78.0,47,91,69,,
2017-10-12,75.0,50,94,64,,0.4
2017-10-13,91.0,67,93,69,,0.5
2017-10-14,84.0,74,59,39,,0.5
2017-10-15,93.0,80,91,58,,0.7
2017-10-16,66.0,80,103,77,,0.7
2017-10-17,105.0,80,98,61,,0.6
2017-10-18,99.0,70,90,37,,0.6
2017-10-19,53.0,76,42,27,,0.5
2017-10-20,72.0,92,55,43,,0.6
2017-10-21,64.0,100,49,31,,0.6
2017-10-22,62.0,119,59,41,,0.6
2017-10-23,45.0,59,58,50,,0.5
2017-10-24,66.0,19,68,51,,0.4
2017-10-25,93.0,31,61,31,,0.8
2017-10-26,74.0,39,46,28,,0.8
2017-10-27,71.0,66,41,22,,0.9
2017-10-28,78.0,73,39,21,,1.0
2017-10-29,62.0,84,32,16,,0.9
2017-10-30,59.0,72,28,21,,0.9
2017-10-31,85.0,38,67,44,,0.7
2017-11-01,86.0,39,52,36,,0.9
2017-11-02,68.0,44,78,53,,1.0
2017-11-03,77.0,75,35,19,,0.8
2017-11-04,100.0,85,56,39,,1.1
2017-11-05,72.0,98,23,10,,1.2
2017-11-06,54.0,40,57,55,,1.1
2017-11-07,40.0,10,57,52,,0.2
2017-11-08,36.0,12,54,47,,0.3
2017-11-09,73.0,27,58,32,,0.8
2017-11-10,58.0,35,43,29,,1.1
2017-11-11,60.0,32,47,31,,0.5
2017-11-12,47.0,45,32,18,,0.6
2017-11-13,45.0,55,31,9,,0.6
2017-11-14,56.0,12,67,61,,0.5
2017-11-15,78.0,22,47,34,,0.7
2017-11-16,55.0,22,39,27,,0.7
2017-11-17,83.0,41,43,33,,1.2
2017-11-18,99.0,43,40,22,,1.3
2017-11-19,74.0,55,44,25,,0.8
2017-11-20,65.0,71,38,20,,1.1
2017-11-21,108.0,79,37,16,,1.2
2017-11-22,97.0,81,41,18,,1.4
2017-11-23,110.0,98,38,14,,1.6
2017-11-24,89.0,106,27,14,,1.5
2017-11-25,78.0,111,30,12,,1.2
2017-11-26,65.0,97,14,7,,1.1
2017-11-27,57.0,28,50,47,,0.4
2017-11-28,84.0,50,25,12,,1.1
2017-11-29,72.0,61,8,4,,1.5
2017-11-30,54.0,38,26,12,,0.9
2017-12-01,64.0,45,36,15,,0.7
2017-12-02,55.0,32,23,9,,0.9
2017-12-03,59.0,36,49,37,,0.5
2017-12-04,94.0,53,44,30,,1.1
2017-12-05,89.0,75,20,13,,1.3
2017-12-06,112.0,96,14,10,,
2017-12-07,121.0,130,9,6,,2.0
2017-12-08,110.0,130,17,6,,2.1
2017-12-09,69.0,94,4,< 4,,1.5
2017-12-10,64.0,42,52,46,,0.5
2017-12-11,59.0,46,24,15,,1.0
2017-12-12,64.0,40,28,15,,1.0
2017-12-13,63.0,53,< 4,< 4,,1.4
2017-12-14,58.0,56,12,6,,1.6
2017-12-15,66.0,61,6,< 4,,1.0
2017-12-16,57.0,63,4,< 4,,1.1
2017-12-17,70.0,29,52,38,,0.7
2017-12-18,56.0,56,19,11,,1.0
2017-12-19,85.0,74,< 4,< 4,,1.2
2017-12-20,106.0,59,18,10,,1.4
2017-12-21,109.0,90,17,7,,1.7
2017-12-22,88.0,102,13,,,1.6
2017-12-23,110.0,127,4,< 4,,1.7
2017-12-24,92.0,127,19,7,,1.8
2017-12-25,87.0,147,< 4,< 4,,2.2
2017-12-26,74.0,138,11,6,,2.4
2017-12-27,,85,13,7,,1.0
2017-12-28,68.0,40,33,16,,0.9
2017-12-29,52.0,23,44,28,,0.5
2017-12-30,77.0,33,43,38,,1.0
2017-12-31,72.0,57,28,12,,1.2
2018-01-01,53.0,74,5,< 4,,1.4
2018-01-02,49.0,64,22,16,,0.9
2018-01-03,75.0,51,16,9,,1.2
2018-01-04,65.0,57,5,< 4,,1.4
2018-01-05,74.0,60,17,8,,1.0
2018-01-06,73.0,59,17,7,,1.2
2018-01-07,56.0,109,29,14,,1.3
2018-01-08,44.0,60,16,9,,1.0
2018-01-09,47.0,31,33,24,,0.3
2018-01-10,70.0,34,46,39,,0.4
2018-01-11,58.0,28,24,15,,0.4
2018-01-12,81.0,36,24,14,,0.6
2018-01-13,106.0,38,49,36,,1.1
2018-01-14,65.0,43,29,13,,1.2
2018-01-15,78.0,45,40,27,,1.0
2018-01-16,66.0,36,23,14,,0.6
2018-01-17,57.0,56,13,8,,0.7
2018-01-18,59.0,39,71,55,,0.6
2018-01-19,81.0,28,67,58,,0.7
2018-01-20,92.0,60,30,18,,1.0
2018-01-21,93.0,55,42,29,,1.2
2018-01-22,84.0,68,46,34,,1.1
2018-01-23,100.0,52,47,23,,1.3
2018-01-24,118.0,61,36,21,,1.2
2018-01-25,113.0,75,42,22,,1.5
2018-01-26,89.0,107,4,< 4,,1.4
2018-01-27,95.0,117,21,9,,1.3
2018-01-28,73.0,90,42,22,,1.6
2018-01-29,64.0,77,9,6,,1.3
2018-01-30,72.0,77,4,< 4,,1.6
2018-01-31,63.0,65,16,7,,0.6
2018-02-01,58.0,64,4,< 4,,0.6
2018-02-02,58.0,50,4,4,,0.7
2018-02-03,73.0,20,52,26,,0.6
2018-02-04,50.0,9,64,59,,0.2
2018-02-05,74.0,31,57,42,,0.6
2018-02-06,100.0,35,49,38,,0.7
2018-02-07,70.0,26,61,38,,0.9
2018-02-08,74.0,23,59,56,,0.8
2018-02-09,75.0,67,8,6,,0.9
2018-02-10,93.0,55,50,32,,0.9
2018-02-11,91.0,41,68,53,,1.2
2018-02-12,81.0,43,63,49,,0.5
2018-02-13,64.0,38,56,42,,0.6
2018-02-14,83.0,24,67,49,,0.6
2018-02-15,104.0,45,71,51,,0.8
2018-02-16,123.0,63,34,21,,1.1
2018-02-17,98.0,96,34,18,,1.3
2018-02-18,79.0,71,63,42,,1.4
2018-02-19,58.0,,64,57,,0.5
2018-02-20,64.0,22,66,58,,0.3
2018-02-21,68.0,31,56,44,,0.4
2018-02-22,68.0,38,47,34,,0.8
2018-02-23,38.0,15,64,52,,0.4
2018-02-24,44.0,14,61,56,,0.3
2018-02-25,40.0,20,76,68,,0.3
2018-02-26,18.0,29,82,78,,0.2
2018-02-27,35.0,23,78,75,,0.3
2018-02-28,79.0,36,79,72,,0.5
2018-03-01,54.0,48,71,60,,0.5
2018-03-02,59.0,62,64,58,,0.5
2018-03-03,81.0,92,24,25,,0.7
2018-03-04,72.0,66,24,13,,
2018-03-05,61.0,48,43,28,,0.6
2018-03-06,64.0,56,49,36,,0.7
2018-03-07,66.0,29,57,48,,0.6
2018-03-08,61.0,49,40,26,,0.6
2018-03-09,76.0,42,60,41,,0.6
2018-03-10,74.0,52,82,50,,0.8
2018-03-11,75.0,66,33,41,,0.6
2018-03-12,55.0,34,53,46,,0.6
2018-03-13,69.0,30,68,46,,0.3
2018-03-14,85.0,42,66,48,,0.6
2018-03-15,78.0,57,69,52,,0.8
2018-03-16,68.0,35,64,43,,0.3
2018-03-17,68.0,16,83,72,,0.3
2018-03-18,52.0,20,61,47,,0.3
2018-03-19,28.0,13,68,53,,0.3
2018-03-20,63.0,15,70,68,,0.4
2018-03-21,47.0,26,74,65,,0.5
2018-03-22,54.0,28,91,83,,0.3
2018-03-23,86.0,28,83,76,,0.4
2018-03-24,98.0,39,87,81,,0.6
2018-03-25,95.0,38,91,76,,0.5
2018-03-26,89.0,53,104,98,,0.8
2018-03-27,93.0,59,99,91,,0.7
2018-03-28,76.0,45,74,70,,0.4
2018-03-29,58.0,47,74,63,,0.4
2018-03-30,49.0,48,50,53,,0.3
2018-03-31,38.0,47,47,36,,0.4
2018-04-01,49.0,17,55,45,,0.3
2018-04-02,46.0,14,60,57,,0.3
2018-04-03,27.0,33,69,64,,0.2
2018-04-04,46.0,35,60,52,,0.3
2018-04-05,61.0,28,54,44,,0.3
2018-04-06,53.0,28,52,49,,0.4
2018-04-07,60.0,33,49,44,,0.5
2018-04-08,53.0,29,68,63,,0.3
2018-04-09,60.0,26,88,81,,0.4
2018-04-10,54.0,31,66,49,,0.3
2018-04-11,36.0,23,47,43,,0.3
2018-04-12,45.0,21,57,45,,0.3
2018-04-13,49.0,33,57,53,,0.3
2018-04-14,59.0,14,64,60,,0.2
2018-04-15,70.0,31,78,64,,0.4
2018-04-16,52.0,35,47,36,,0.4
2018-04-17,39.0,43,47,38,,0.2
2018-04-18,69.0,38,49,45,,0.3
2018-04-19,75.0,29,62,50,,0.4
2018-04-20,76.0,28,71,63,,0.4
2018-04-21,89.0,30,64,53,,0.4
2018-04-22,68.0,26,66,61,,0.4
2018-04-23,64.0,29,65,61,,0.3
2018-04-24,54.0,,69,58,,0.3
2018-04-25,46.0,37,130,80,,0.3
2018-04-26,35.0,40,133,121,,0.3
2018-04-27,45.0,36,140,121,,0.2
2018-04-28,93.0,27,112,101,,0.3
2018-04-29,50.0,31,127,120,,0.3
2018-04-30,36.0,38,138,122,,0.3
2018-05-01,25.0,20,110,106,,0.2
2018-05-02,29.0,19,100,96,,0.1
2018-05-03,42.0,22,96,84,,0.2
2018-05-04,45.0,36,94,79,,0.2
2018-05-05,39.0,30,98,86,,0.2
2018-05-06,61.0,27,105,87,,0.2
2018-05-07,59.0,28,134,121,,0.3
2018-05-08,80.0,28,140,128,,0.2
2018-05-09,44.0,28,137,116,,0.2
2018-05-10,34.0,19,128,116,,0.2
2018-05-11,55.0,21,120,107,,0.3
2018-05-12,40.0,27,114,105,,0.3
2018-05-13,46.0,22,136,120,,0.2
2018-05-14,28.0,29,112,103,,0.2
2018-05-15,23.0,12,104,96,,0.1
2018-05-16,33.0,14,86,76,,0.2
2018-05-17,30.0,18,103,97,,0.2
2018-05-18,34.0,24,109,94,,0.2
2018-05-19,75.0,24,132,119,,0.3
2018-05-20,51.0,22,122,117,,0.3
2018-05-21,36.0,22,124,118,,0.2
2018-05-22,54.0,22,137,126,,0.2
2018-05-23,29.0,21,76,76,,0.2
2018-05-24,37.0,22,93,78,,0.2
2018-05-25,39.0,25,107,95,,0.2
2018-05-26,57.0,31,150,134,,0.2
2018-05-27,62.0,25,151,135,,0.3
2018-05-28,65.0,29,154,139,,0.4
2018-05-29,56.0,30,150,123,,0.3
2018-05-30,50.0,32,106,100,,0.3
2018-05-31,49.0,34,133,121,,0.2
2018-06-01,34.0,37,133,122,,0.2
2018-06-02,59.0,36,131,124,,0.2
2018-06-03,46.0,36,144,136,,0.2
2018-06-04,42.0,24,155,141,,0.2
2018-06-05,43.0,26,127,122,,0.2
2018-06-06,33.0,28,129,113,,0.2
2018-06-07,60.0,31,120,106,,0.2
2018-06-08,50.0,32,133,110,,0.3
2018-06-09,41.0,16,129,115,,0.3
2018-06-10,47.0,21,143,134,,0.2
2018-06-11,44.0,24,139,131,,0.2
2018-06-12,40.0,24,149,133,,0.3
2018-06-13,37.0,29,93,82,,0.3
2018-06-14,27.0,16,122,107,,0.2
2018-06-15,34.0,16,99,89,,0.2
2018-06-16,55.0,17,120,111,,0.2
2018-06-17,50.0,21,153,142,,0.2
2018-06-18,50.0,31,153,146,,0.2
2018-06-19,66.0,,150,130,,0.2
2018-06-20,69.0,,113,106,,0.3
2018-06-21,55.0,,144,135,,0.3
2018-06-22,48.0,29,184,160,,0.2
2018-06-23,29.0,14,91,109,,0.2
2018-06-24,40.0,14,107,102,,0.1
2018-06-25,40.0,16,114,106,,0.1
2018-06-26,35.0,15,100,90,,0.1
2018-06-27,45.0,13,111,105,,0.1
2018-06-28,36.0,17,115,103,,0.2
2018-06-29,39.0,18,120,111,,0.2
2018-06-30,60.0,20,168,146,,0.2
2018-07-01,59.0,24,181,167,,0.3
2018-07-02,21.0,26,118,115,,0.2
2018-07-03,25.0,21,132,114,,0.2
2018-07-04,40.0,25,135,127,,0.2
2018-07-05,25.0,16,163,149,,0.2
2018-07-06,37.0,23,158,137,,0.2
2018-07-07,41.0,17,135,119,,0.2
2018-07-08,39.0,18,143,135,,0.3
2018-07-09,18.0,17,126,122,,0.1
2018-07-10,37.0,19,130,124,,0.2
2018-07-11,31.0,18,130,119,,0.2
2018-07-12,38.0,17,105,99,,0.2
2018-07-13,33.0,18,137,122,,0.2
2018-07-14,35.0,18,154,145,,0.2
2018-07-15,37.0,19,166,154,,0.3
