,NO2,PM10,O3_max,O3_8h,SO2,CO
2013-01-01,114.0,60,32,15,6,1.9
2013-01-02,85.0,121,5,4,4,1.9
2013-01-03,72.0,52,19,12,3,2.0
2013-01-04,71.0,36,20,10,5,1.0
2013-01-05,90.0,71,13,6,,2.0
2013-01-06,90.0,100,10,6,8,2.3
2013-01-07,111.0,226,32,13,6,2.7
2013-01-08,99.0,115,4,< 4,5,2.6
2013-01-09,88.0,46,9,5,3,1.7
2013-01-10,72.0,69,< 4,< 4,3,1.4
2013-01-11,75.0,72,7,4,4,1.1
2013-01-12,76.0,89,9,5,4,1.4
2013-01-13,76.0,55,22,12,3,1.4
2013-01-14,55.0,36,39,33,< 3,1.3
2013-01-15,67.0,20,50,41,5,0.7
2013-01-16,66.0,23,21,10,6,0.7
2013-01-17,39.0,8,48,42,6,0.6
2013-01-18,70.0,23,38,37,6,1.0
2013-01-19,83.0,38,28,11,4,1.1
2013-01-20,89.0,54,21,12,4,1.3
2013-01-21,65.0,33,30,26,3,1.1
2013-01-22,59.0,35,4,< 4,3,1.1
2013-01-23,74.0,31,21,10,< 3,0.8
2013-01-24,89.0,28,35,22,8,1.1
2013-01-25,80.0,30,31,16,4,0.8
2013-01-26,68.0,24,53,41,5,0.9
2013-01-27,160.0,59,48,37,5,1.7
2013-01-28,91.0,100,38,23,5,2.3
2013-01-29,88.0,75,11,5,4,1.4
2013-01-30,68.0,43,7,5,3,0.8
2013-01-31,77.0,60,15,8,,1.1
2013-02-01,90.0,74,21,10,,1.2
2013-02-02,69.0,75,19,11,6,1.0
2013-02-03,61.0,38,66,55,7,1.0
2013-02-04,95.0,18,74,58,< 3,1.1
2013-02-05,141.0,67,53,31,< 3,1.7
2013-02-06,139.0,73,16,7,6,2.1
2013-02-07,71.0,41,51,33,4,1.5
2013-02-08,182.0,56,50,30,3,1.5
2013-02-09,132.0,57,54,37,,2.0
2013-02-10,77.0,44,50,34,3,1.4
2013-02-11,72.0,24,64,50,< 3,0.6
2013-02-12,82.0,36,66,57,4,0.9
2013-02-13,96.0,,67,65,5,1.1
2013-02-14,112.0,54,22,14,3,1.2
2013-02-15,174.0,53,47,33,6,1.4
2013-02-16,151.0,72,59,40,7,2.0
2013-02-17,143.0,62,78,62,5,2.3
2013-02-18,57.0,27,75,69,3,1.2
2013-02-19,130.0,47,84,69,3,1.0
2013-02-20,118.0,75,65,50,3,1.2
2013-02-21,113.0,82,50,37,5,1.4
2013-02-22,65.0,14,59,46,< 3,0.7
2013-02-23,83.0,24,63,57,4,0.6
2013-02-24,79.0,24,75,61,4,0.6
2013-02-25,28.0,15,80,73,3,0.5
2013-02-26,120.0,27,76,66,3,0.8
2013-02-27,95.0,,80,62,< 3,0.9
2013-02-28,83.0,32,25,14,< 3,1.0
2013-03-01,122.0,37,61,48,3,1.2
2013-03-02,84.0,67,63,38,< 3,1.6
2013-03-03,113.0,46,73,63,5,1.0
2013-03-04,130.0,88,89,70,,1.6
2013-03-05,131.0,66,71,59,8,1.8
2013-03-06,110.0,62,66,55,9,1.2
2013-03-07,69.0,29,54,37,< 3,0.8
2013-03-08,74.0,23,45,36,4,0.6
2013-03-09,,38,10,4,,0.8
2013-03-10,69.0,37,23,15,,0.8
2013-03-11,48.0,35,65,54,< 3,0.8
2013-03-12,78.0,28,82,54,,0.7
2013-03-13,53.0,18,67,62,3,0.5
2013-03-14,69.0,15,62,47,< 3,0.4
2013-03-15,60.0,11,52,45,< 3,0.5
2013-03-16,81.0,16,74,67,3,0.4
2013-03-17,62.0,22,89,80,< 3,0.4
2013-03-18,64.0,31,87,77,5,0.5
2013-03-19,59.0,10,90,87,5,0.5
2013-03-20,85.0,39,87,65,3,0.7
2013-03-21,94.0,43,57,45,3,0.9
2013-03-22,97.0,17,92,78,3,0.6
2013-03-23,112.0,25,94,88,4,0.6
2013-03-24,78.0,35,86,76,3,0.8
2013-03-25,19.0,20,74,72,< 3,0.6
2013-03-26,66.0,20,77,74,5,0.5
2013-03-27,71.0,26,71,65,4,0.7
2013-03-28,75.0,27,79,68,7,0.7
2013-03-29,76.0,45,52,37,5,0.7
2013-03-30,72.0,27,69,52,3,0.7
2013-03-31,50.0,31,71,57,3,0.7
2013-04-01,42.0,8,82,78,3,0.5
2013-04-02,58.0,16,93,89,5,0.5
2013-04-03,37.0,14,90,83,7,0.6
2013-04-04,76.0,12,94,85,< 3,0.6
2013-04-05,68.0,22,91,79,4,0.6
2013-04-06,69.0,12,87,77,< 3,0.6
2013-04-07,65.0,14,90,81,4,0.6
2013-04-08,22.0,14,88,86,6,0.6
2013-04-09,69.0,14,89,82,7,0.5
2013-04-10,69.0,33,88,77,3,0.6
2013-04-11,60.0,31,99,83,< 3,0.5
2013-04-12,74.0,,104,88,4,0.5
2013-04-13,81.0,30,79,63,< 3,0.6
2013-04-14,57.0,22,106,98,< 3,0.6
2013-04-15,76.0,28,120,108,4,0.5
2013-04-16,64.0,42,123,108,5,0.6
2013-04-17,78.0,37,113,106,5,0.6
2013-04-18,96.0,40,117,,,
2013-04-19,98.0,47,126,111,4,0.7
2013-04-20,87.0,42,136,122,6,0.7
2013-04-21,55.0,27,107,102,5,0.5
2013-04-22,47.0,25,113,92,3,0.5
2013-04-23,88.0,16,89,78,< 3,0.5
2013-04-24,73.0,20,106,90,4,0.6
2013-04-25,105.0,20,110,90,4,0.6
2013-04-26,63.0,27,119,111,3,0.5
2013-04-27,79.0,25,93,87,4,0.5
2013-04-28,40.0,31,77,72,< 3,0.4
2013-04-29,42.0,21,89,83,< 3,0.4
2013-04-30,64.0,28,84,73,< 3,0.4
2013-05-01,83.0,35,43,32,3,0.6
2013-05-02,55.0,30,112,102,3,0.7
2013-05-03,64.0,34,79,70,< 3,0.4
2013-05-04,50.0,36,84,,< 3,0.4
2013-05-05,77.0,41,99,89,4,0.5
2013-05-06,37.0,33,93,85,5,0.6
2013-05-07,45.0,13,70,62,3,0.4
2013-05-08,81.0,21,65,40,< 3,0.6
2013-05-09,70.0,21,95,85,6,0.6
2013-05-10,98.0,24,128,106,3,0.5
2013-05-11,82.0,38,76,60,4,0.7
2013-05-12,49.0,9,67,59,3,0.4
2013-05-13,51.0,7,89,85,< 3,0.4
2013-05-14,78.0,9,98,88,< 3,0.3
2013-05-15,77.0,14,95,90,3,0.3
2013-05-16,51.0,16,104,94,8,0.3
2013-05-17,21.0,20,78,75,4,0.4
2013-05-18,64.0,14,73,73,3,0.3
2013-05-19,42.0,11,96,92,3,0.3
2013-05-20,17.0,10,90,85,3,0.3
2013-05-21,51.0,9,104,95,4,0.3
2013-05-22,46.0,11,93,88,3,0.3
2013-05-23,79.0,12,104,98,< 3,0.4
2013-05-24,68.0,14,86,74,3,0.5
2013-05-25,36.0,5,78,69,< 3,0.3
2013-05-26,40.0,5,82,75,3,0.3
2013-05-27,33.0,7,113,104,< 3,0.3
2013-05-28,68.0,13,115,104,< 3,0.4
2013-05-29,39.0,17,98,85,< 3,0.4
2013-05-30,47.0,10,93,,,
2013-05-31,50.0,14,72,55,3,0.3
2013-06-01,63.0,21,52,37,,0.3
2013-06-02,62.0,9,84,74,5,0.3
2013-06-03,70.0,10,92,83,< 3,0.4
2013-06-04,60.0,10,95,84,5,0.4
2013-06-05,51.0,12,109,99,6,0.3
2013-06-06,60.0,15,101,90,< 3,0.4
2013-06-07,57.0,17,108,93,4,0.4
2013-06-08,78.0,16,128,114,3,0.4
2013-06-09,71.0,19,145,130,3,0.4
2013-06-10,25.0,16,119,104,3,0.4
2013-06-11,43.0,16,112,108,< 3,0.3
2013-06-12,53.0,29,116,103,3,0.3
2013-06-13,60.0,24,126,116,3,0.4
2013-06-14,85.0,18,146,134,< 3,0.4
2013-06-15,76.0,22,152,141,3,0.4
2013-06-16,85.0,24,162,146,< 3,0.5
2013-06-17,35.0,26,132,119,5,0.4
2013-06-18,45.0,25,129,122,5,0.4
2013-06-19,70.0,28,156,133,,0.4
2013-06-20,63.0,26,126,119,5,0.4
2013-06-21,53.0,27,135,119,5,0.4
2013-06-22,47.0,21,134,128,< 3,0.3
2013-06-23,45.0,23,139,133,7,0.3
2013-06-24,33.0,19,136,131,4,0.3
2013-06-25,41.0,12,82,88,3,0.2
2013-06-26,46.0,11,93,87,8,0.3
2013-06-27,50.0,8,86,77,4,0.3
2013-06-28,36.0,9,91,84,< 3,0.2
2013-06-29,55.0,13,91,79,< 3,0.3
2013-06-30,69.0,19,115,104,< 3,0.3
2013-07-01,57.0,21,132,121,3,0.4
2013-07-02,56.0,14,116,107,3,0.3
2013-07-03,46.0,16,111,106,4,0.3
2013-07-04,55.0,20,128,120,3,0.3
2013-07-05,60.0,17,132,115,3,0.4
2013-07-06,66.0,20,141,126,5,0.3
2013-07-07,79.0,18,124,113,5,0.4
2013-07-08,60.0,16,127,121,3,0.5
2013-07-09,85.0,23,109,105,5,0.4
2013-07-10,83.0,24,157,142,5,0.4
2013-07-11,85.0,23,152,134,4,0.5
2013-07-12,66.0,22,170,,3,
2013-07-13,62.0,19,133,116,3,0.4
2013-07-14,59.0,19,139,121,4,0.4
2013-07-15,87.0,17,131,123,4,0.4
2013-07-16,66.0,21,153,140,< 3,0.4
2013-07-17,54.0,24,119,116,7,0.4
2013-07-18,91.0,23,128,116,4,0.4
2013-07-19,79.0,22,131,117,4,0.5
2013-07-20,104.0,26,152,138,5,0.5
2013-07-21,83.0,27,167,152,7,0.5
2013-07-22,95.0,26,146,136,5,0.6
2013-07-23,82.0,26,140,128,6,0.5
2013-07-24,89.0,26,176,159,4,0.5
2013-07-25,75.0,26,188,161,11,0.5
2013-07-26,54.0,25,182,172,4,0.4
2013-07-27,57.0,29,187,174,4,0.4
2013-07-28,90.0,29,179,163,4,0.5
2013-07-29,50.0,24,160,150,3,0.4
2013-07-30,40.0,22,91,94,< 3,0.4
2013-07-31,94.0,10,113,104,< 3,0.3
2013-08-01,93.0,,141,131,3,0.5
2013-08-02,124.0,,168,157,8,0.7
2013-08-03,78.0,,180,161,4,0.6
2013-08-04,101.0,,188,176,3,0.5
2013-08-05,58.0,,171,166,4,0.5
2013-08-06,55.0,,217,189,7,0.5
2013-08-07,67.0,34,186,172,7,0.5
2013-08-08,36.0,29,129,112,< 3,0.5
2013-08-09,46.0,28,118,101,4,0.4
2013-08-10,27.0,22,129,112,4,0.3
2013-08-11,82.0,10,112,102,< 3,0.3
2013-08-12,54.0,12,129,121,3,0.4
2013-08-13,56.0,17,158,140,4,0.3
2013-08-14,51.0,18,148,141,5,0.4
2013-08-15,36.0,7,94,108,< 3,0.4
2013-08-16,82.0,13,119,111,5,0.3
2013-08-17,65.0,17,126,121,5,0.4
2013-08-18,91.0,20,152,138,5,0.5
2013-08-19,78.0,21,157,144,5,0.6
2013-08-20,47.0,22,148,128,5,0.4
2013-08-21,30.0,5,71,93,3,0.3
2013-08-22,94.0,11,120,109,5,0.5
2013-08-23,63.0,18,133,122,6,0.5
2013-08-24,78.0,21,148,133,3,0.5
2013-08-25,42.0,16,138,126,3,0.3
2013-08-26,20.0,12,110,105,3,0.3
2013-08-27,64.0,9,99,85,< 3,0.3
2013-08-28,45.0,11,84,75,< 3,0.3
2013-08-29,40.0,12,119,108,4,0.3
2013-08-30,55.0,12,83,86,3,0.4
2013-08-31,86.0,14,100,95,3,0.4
2013-09-01,79.0,20,133,116,5,0.5
2013-09-02,60.0,19,122,107,3,0.5
2013-09-03,60.0,12,93,88,< 3,0.4
2013-09-04,79.0,24,129,112,4,0.5
2013-09-05,53.0,21,128,108,4,0.5
2013-09-06,59.0,21,133,114,5,0.4
2013-09-07,71.0,19,103,87,6,0.6
2013-09-08,70.0,21,122,106,3,0.5
2013-09-09,43.0,22,113,100,5,0.5
2013-09-10,63.0,17,104,97,< 3,0.4
2013-09-11,40.0,16,100,87,3,0.4
2013-09-12,38.0,8,64,50,< 3,0.4
2013-09-13,52.0,10,99,84,3,0.3
2013-09-14,79.0,16,98,86,3,0.4
2013-09-15,67.0,20,120,107,3,0.4
2013-09-16,43.0,27,104,92,10,0.4
2013-09-17,45.0,14,83,72,5,0.4
2013-09-18,67.0,9,79,69,6,0.4
2013-09-19,73.0,18,32,24,3,0.6
2013-09-20,53.0,18,90,78,4,0.6
2013-09-21,62.0,14,76,59,4,0.4
2013-09-22,76.0,17,92,82,5,0.5
2013-09-23,58.0,15,83,74,4,0.5
2013-09-24,59.0,24,118,93,3,0.5
2013-09-25,105.0,46,116,98,4,0.5
2013-09-26,70.0,41,118,103,3,0.6
2013-09-27,70.0,39,90,77,3,0.5
2013-09-28,56.0,29,97,84,< 3,0.5
2013-09-29,44.0,36,85,77,4,0.4
2013-09-30,37.0,23,66,53,< 3,0.4
2013-10-01,57.0,7,47,41,< 3,0.4
2013-10-02,57.0,12,66,49,5,0.5
2013-10-03,82.0,16,72,61,4,0.3
2013-10-04,64.0,24,52,46,< 3,0.5
2013-10-05,71.0,23,48,41,3,0.4
2013-10-06,50.0,29,46,36,4,0.4
2013-10-07,40.0,14,41,37,3,0.4
2013-10-08,65.0,19,42,33,4,0.6
2013-10-09,72.0,31,46,39,5,0.6
2013-10-10,77.0,37,63,55,4,0.8
2013-10-11,62.0,40,53,29,4,0.9
2013-10-12,92.0,12,68,64,< 3,0.5
2013-10-13,76.0,14,59,50,< 3,0.6
2013-10-14,58.0,16,76,65,< 3,0.7
2013-10-15,65.0,36,13,18,3,0.7
2013-10-16,60.0,48,41,21,6,0.7
2013-10-17,104.0,63,31,18,5,0.8
2013-10-18,81.0,48,71,46,< 3,0.8
2013-10-19,82.0,53,64,43,6,0.9
2013-10-20,80.0,65,60,47,4,0.8
2013-10-21,72.0,81,56,35,< 3,1.0
2013-10-22,68.0,45,38,34,< 3,0.7
2013-10-23,59.0,51,33,18,3,0.8
2013-10-24,58.0,35,56,43,4,0.6
2013-10-25,72.0,18,48,38,3,0.6
2013-10-26,64.0,29,47,33,4,0.8
2013-10-27,79.0,44,26,13,3,1.4
2013-10-28,48.0,35,53,35,3,1.8
2013-10-29,64.0,48,31,19,3,0.7
2013-10-30,63.0,34,35,10,3,0.7
2013-10-31,55.0,15,35,29,3,0.5
2013-11-01,122.0,23,60,49,< 3,1.5
2013-11-02,70.0,32,61,45,3,1.6
2013-11-03,70.0,58,26,18,5,0.9
2013-11-04,49.0,47,25,18,5,0.8
2013-11-05,61.0,28,18,10,3,0.8
2013-11-06,70.0,16,47,37,4,0.8
2013-11-07,93.0,48,18,10,< 3,1.4
2013-11-08,149.0,59,35,19,3,1.7
2013-11-09,81.0,65,21,9,4,1.9
2013-11-10,53.0,44,30,17,3,0.8
2013-11-11,51.0,36,34,27,< 3,0.5
2013-11-12,74.0,14,49,25,< 3,0.5
2013-11-13,87.0,21,44,34,< 3,0.6
2013-11-14,66.0,23,31,17,5,0.8
2013-11-15,54.0,20,30,18,< 3,0.6
2013-11-16,43.0,9,32,27,< 3,0.6
2013-11-17,77.0,22,48,32,3,0.6
2013-11-18,99.0,27,57,41,< 3,1.1
2013-11-19,75.0,40,20,10,3,1.2
2013-11-20,58.0,13,40,37,< 3,0.8
2013-11-21,68.0,15,47,36,< 3,0.8
2013-11-22,68.0,15,53,29,< 3,0.8
2013-11-23,93.0,14,56,39,< 3,0.7
2013-11-24,30.0,7,40,36,3,0.7
2013-11-25,67.0,15,43,34,< 3,1.0
2013-11-26,93.0,20,59,38,3,1.2
2013-11-27,115.0,25,53,32,< 3,1.2
2013-11-28,87.0,20,36,19,< 3,1.2
2013-11-29,87.0,34,40,27,< 3,1.0
2013-11-30,162.0,83,15,9,5,2.2
2013-12-01,107.0,73,37,18,5,2.5
2013-12-02,101.0,27,53,40,3,1.0
2013-12-03,112.0,35,43,31,< 3,1.3
2013-12-04,109.0,48,29,15,4,1.3
2013-12-05,181.0,92,7,5,7,2.3
2013-12-06,189.0,95,17,8,6,2.5
2013-12-07,160.0,89,11,6,5,2.4
2013-12-08,109.0,88,8,5,3,1.8
2013-12-09,84.0,63,50,25,< 3,1.9
2013-12-10,88.0,76,5,< 4,< 3,1.7
2013-12-11,141.0,88,13,6,4,2.1
2013-12-12,88.0,87,5,4,3,2.2
2013-12-13,73.0,60,5,4,4,1.8
2013-12-14,78.0,54,5,< 4,4,1.8
2013-12-15,89.0,55,4,< 4,< 3,2.0
2013-12-16,100.0,71,19,9,< 3,1.8
2013-12-17,109.0,80,8,5,5,2.4
2013-12-18,158.0,114,8,4,5,2.9
2013-12-19,181.0,141,6,4,4,3.1
2013-12-20,131.0,124,7,5,4,3.3
2013-12-21,82.0,62,5,4,3,1.6
2013-12-22,64.0,67,< 4,< 4,< 3,1.4
2013-12-23,49.0,73,< 4,< 4,3,1.4
2013-12-24,51.0,65,4,< 4,3,1.0
2013-12-25,44.0,40,28,16,< 3,1.0
2013-12-26,53.0,33,56,38,< 3,0.7
2013-12-27,63.0,23,63,61,< 3,0.5
2013-12-28,88.0,28,15,12,< 3,1.4
2013-12-29,75.0,52,30,15,3,1.6
2013-12-30,54.0,31,26,19,< 3,1.5
2013-12-31,73.0,18,45,30,< 3,0.9
2014-01-01,80.0,36,46,24,< 3,1.2
2014-01-02,72.0,74,36,22,4,1.3
2014-01-03,58.0,51,14,8,< 3,1.5
2014-01-04,48.0,36,27,16,< 3,0.9
2014-01-05,47.0,35,9,6,3,1.0
2014-01-06,56.0,22,41,30,3,0.8
2014-01-07,78.0,33,37,18,< 3,1.6
2014-01-08,68.0,67,8,5,< 3,1.8
2014-01-09,64.0,80,10,5,< 3,1.6
2014-01-10,69.0,56,5,6,< 3,0.9
2014-01-11,65.0,79,4,< 4,3,1.2
2014-01-12,76.0,86,4,< 4,< 3,1.6
2014-01-13,63.0,74,10,6,< 3,1.7
2014-01-14,80.0,85,12,6,3,1.2
2014-01-15,68.0,33,24,8,3,1.3
2014-01-16,58.0,30,24,10,< 3,0.8
2014-01-17,61.0,35,9,8,3,0.6
2014-01-18,65.0,26,17,10,< 3,0.7
2014-01-19,60.0,28,24,8,< 3,0.8
2014-01-20,62.0,22,41,27,< 3,0.6
2014-01-21,69.0,26,9,12,< 3,1.0
2014-01-22,90.0,42,9,6,< 3,2.1
2014-01-23,83.0,49,16,10,< 3,2.3
2014-01-24,84.0,74,4,< 4,4,2.2
2014-01-25,66.0,17,17,13,5,1.3
2014-01-26,91.0,33,35,24,3,1.3
2014-01-27,76.0,49,40,29,3,2.0
2014-01-28,55.0,33,54,34,< 3,1.1
2014-01-29,79.0,21,57,54,< 3,0.7
2014-01-30,74.0,47,26,19,< 3,1.0
2014-01-31,60.0,23,47,38,3,0.6
2014-02-01,77.0,24,57,49,3,0.7
2014-02-02,42.0,19,52,48,3,0.6
2014-02-03,19.0,13,49,43,< 3,0.6
2014-02-04,43.0,9,49,48,3,0.5
2014-02-05,57.0,17,47,40,3,0.5
2014-02-06,69.0,23,40,36,3,0.6
2014-02-07,81.0,18,70,47,3,1.1
2014-02-08,96.0,45,36,16,3,1.4
2014-02-09,69.0,26,49,32,< 3,0.9
2014-02-10,67.0,18,48,44,< 3,0.9
2014-02-11,60.0,11,53,44,6,0.5
2014-02-12,75.0,25,37,43,3,0.7
2014-02-13,79.0,33,29,22,< 3,1.0
2014-02-14,76.0,49,35,11,3,1.6
2014-02-15,88.0,27,54,30,5,0.9
2014-02-16,83.0,50,31,21,< 3,1.3
2014-02-17,70.0,50,62,52,< 3,1.4
2014-02-18,68.0,29,67,41,3,0.7
2014-02-19,81.0,39,37,25,4,1.1
2014-02-20,62.0,31,43,30,3,0.8
2014-02-21,60.0,15,60,46,< 3,0.7
2014-02-22,63.0,35,51,33,< 3,0.8
2014-02-23,67.0,11,61,52,< 3,0.6
2014-02-24,86.0,17,78,65,< 3,1.0
2014-02-25,84.0,34,69,57,4,1.4
2014-02-26,77.0,42,73,51,4,1.1
2014-02-27,101.0,55,69,43,9,0.9
2014-02-28,78.0,37,70,47,4,0.7
2014-03-01,63.0,38,61,49,3,0.8
2014-03-02,25.0,5,71,64,3,0.4
2014-03-03,87.0,21,73,69,3,0.9
2014-03-04,95.0,27,75,61,5,0.9
2014-03-05,50.0,20,62,47,4,0.6
2014-03-06,108.0,24,69,58,< 3,0.8
2014-03-07,115.0,38,68,49,6,1.2
2014-03-08,163.0,55,78,64,6,1.6
2014-03-09,124.0,53,91,77,4,1.5
2014-03-10,136.0,55,99,88,< 3,1.4
2014-03-11,91.0,42,85,76,10,1.2
2014-03-12,126.0,43,95,82,7,0.8
2014-03-13,124.0,51,99,82,5,1.0
2014-03-14,124.0,72,94,77,4,1.0
2014-03-15,102.0,97,100,78,4,1.2
2014-03-16,101.0,127,58,37,5,1.1
2014-03-17,54.0,79,119,109,4,1.0
2014-03-18,101.0,75,64,53,< 3,0.9
2014-03-19,94.0,87,84,51,3,1.2
2014-03-20,124.0,99,67,57,4,1.2
2014-03-21,96.0,61,97,75,3,1.3
2014-03-22,81.0,54,85,72,9,1.0
2014-03-23,42.0,37,84,77,10,0.5
2014-03-24,57.0,13,78,68,10,0.5
2014-03-25,69.0,7,67,61,7,0.4
2014-03-26,80.0,15,72,60,< 3,0.6
2014-03-27,51.0,13,78,70,< 3,0.5
2014-03-28,58.0,21,87,79,< 3,0.4
2014-03-29,100.0,33,97,86,< 3,0.7
2014-03-30,107.0,38,106,93,< 3,0.8
2014-03-31,94.0,39,118,108,< 3,1.1
2014-04-01,103.0,53,116,92,3,0.6
2014-04-02,79.0,58,112,93,3,0.6
2014-04-03,56.0,44,100,85,< 3,0.4
2014-04-04,70.0,39,62,61,6,0.3
2014-04-05,78.0,31,88,75,4,0.4
2014-04-06,73.0,27,82,69,3,0.6
2014-04-07,79.0,33,105,96,3,0.8
2014-04-08,78.0,32,104,89,5,0.6
2014-04-09,78.0,35,95,82,7,0.5
2014-04-10,45.0,14,89,85,5,0.4
2014-04-11,76.0,15,94,89,6,0.4
2014-04-12,82.0,16,92,85,6,0.4
2014-04-13,71.0,15,86,84,5,0.5
2014-04-14,61.0,18,93,85,6,0.5
2014-04-15,74.0,22,116,106,6,0.5
2014-04-16,47.0,12,92,86,7,0.3
2014-04-17,60.0,15,88,82,6,0.2
2014-04-18,84.0,15,101,93,8,0.5
2014-04-19,71.0,19,104,91,9,0.4
2014-04-20,49.0,15,100,95,10,0.3
2014-04-21,70.0,17,85,80,10,0.5
2014-04-22,59.0,16,67,60,11,0.5
2014-04-23,57.0,,92,83,,0.8
2014-04-24,67.0,24,89,78,,1.0
2014-04-25,77.0,14,102,88,,0.8
2014-04-26,72.0,17,127,111,5,0.5
2014-04-27,40.0,11,109,90,,0.4
2014-04-28,18.0,12,72,66,,0.3
2014-04-29,42.0,13,57,52,8,0.4
2014-04-30,39.0,11,101,94,< 3,0.4
2014-05-01,64.0,12,53,65,3,0.4
2014-05-02,36.0,12,122,111,4,0.3
2014-05-03,56.0,15,73,74,5,0.4
2014-05-04,46.0,14,109,92,6,0.5
2014-05-05,29.0,8,112,105,7,0.5
2014-05-06,51.0,13,113,106,6,0.4
2014-05-07,54.0,16,128,114,8,0.4
2014-05-08,62.0,18,114,95,8,0.4
2014-05-09,52.0,12,117,110,7,0.4
2014-05-10,50.0,12,122,107,8,0.3
2014-05-11,71.0,13,143,125,16,0.4
2014-05-12,34.0,16,109,97,12,0.4
2014-05-13,41.0,9,103,94,,0.2
2014-05-14,,9,82,,,
2014-05-15,77.0,14,97,90,,
2014-05-16,95.0,10,108,100,< 3,0.3
2014-05-17,82.0,12,82,71,5,0.3
2014-05-18,71.0,10,118,107,< 3,0.4
2014-05-19,41.0,15,126,114,3,0.3
2014-05-20,31.0,,114,107,< 3,0.3
2014-05-21,43.0,,116,103,,0.3
2014-05-22,80.0,18,114,107,4,0.4
2014-05-23,71.0,18,100,94,4,0.3
2014-05-24,105.0,19,76,73,7,0.3
2014-05-25,40.0,17,120,111,3,0.3
2014-05-26,51.0,16,134,123,3,0.3
2014-05-27,65.0,19,90,85,< 3,0.3
2014-05-28,39.0,14,106,93,< 3,0.3
2014-05-29,68.0,26,102,85,< 3,0.4
2014-05-30,91.0,19,106,92,6,0.4
2014-05-31,54.0,22,115,104,4,0.4
2014-06-01,31.0,10,91,85,6,0.3
2014-06-02,45.0,12,109,100,6,0.3
2014-06-03,40.0,14,119,112,< 3,0.3
2014-06-04,81.0,20,124,99,< 3,0.5
2014-06-05,58.0,17,134,113,< 3,0.5
2014-06-06,75.0,22,122,110,,0.4
2014-06-07,69.0,25,130,116,7,0.4
2014-06-08,60.0,25,152,142,< 3,0.4
2014-06-09,57.0,30,172,162,< 3,0.4
2014-06-10,103.0,22,123,116,7,0.5
2014-06-11,75.0,25,175,155,6,0.6
2014-06-12,82.0,31,220,196,4,0.3
2014-06-13,72.0,24,192,166,7,0.4
2014-06-14,49.0,13,165,145,5,0.3
2014-06-15,32.0,12,119,114,5,0.3
2014-06-16,46.0,11,91,86,< 3,0.2
2014-06-17,53.0,11,82,77,3,0.3
2014-06-18,43.0,13,117,107,< 3,0.4
2014-06-19,61.0,17,119,115,7,0.3
2014-06-20,57.0,16,131,111,4,0.7
2014-06-21,61.0,23,151,143,5,0.7
2014-06-22,23.0,9,107,123,7,0.5
2014-06-23,48.0,15,112,107,4,0.4
2014-06-24,45.0,26,104,96,< 3,0.4
2014-06-25,50.0,15,129,117,4,0.4
2014-06-26,51.0,11,90,93,3,0.5
2014-06-27,72.0,10,104,98,3,0.4
2014-06-28,60.0,16,117,102,3,0.5
2014-06-29,86.0,19,128,115,3,0.6
2014-06-30,23.0,14,112,104,4,0.6
2014-07-01,40.0,8,100,89,< 3,0.2
2014-07-02,43.0,7,94,91,< 3,0.4
2014-07-03,44.0,12,104,94,3,0.6
2014-07-04,103.0,12,112,106,< 3,0.6
2014-07-05,103.0,16,129,116,3,0.4
2014-07-06,69.0,25,155,141,3,0.4
2014-07-07,25.0,22,124,122,3,0.2
2014-07-08,54.0,20,126,104,4,0.6
2014-07-09,39.0,11,92,82,< 3,0.4
2014-07-10,31.0,7,93,79,< 3,0.4
2014-07-11,46.0,7,79,72,< 3,0.4
2014-07-12,66.0,10,111,97,5,0.4
2014-07-13,54.0,11,104,98,3,0.4
2014-07-14,22.0,9,110,103,3,0.4
2014-07-15,58.0,11,103,84,< 3,0.4
2014-07-16,63.0,12,121,109,4,0.6
2014-07-17,90.0,15,133,120,4,0.6
2014-07-18,80.0,12,141,131,< 3,0.6
2014-07-19,51.0,13,150,135,< 3,0.4
2014-07-20,64.0,22,156,145,< 3,0.5
2014-07-21,71.0,28,116,95,< 3,0.5
2014-07-22,53.0,18,101,81,< 3,0.3
2014-07-23,44.0,13,122,113,< 3,0.4
2014-07-24,46.0,19,122,109,< 3,0.4
2014-07-25,60.0,18,60,56,< 3,0.4
2014-07-26,42.0,15,114,107,< 3,0.4
2014-07-27,45.0,12,96,85,3,0.3
2014-07-28,25.0,10,110,101,< 3,0.4
2014-07-29,65.0,16,121,96,3,0.5
2014-07-30,44.0,14,96,79,< 3,0.4
2014-07-31,36.0,10,88,80,< 3,0.5
2014-08-01,54.0,18,69,64,< 3,0.5
2014-08-02,82.0,14,106,98,< 3,0.9
2014-08-03,53.0,14,105,97,< 3,0.4
2014-08-04,,12,,,,
2014-08-05,,,,,,
2014-08-06,,,24,,,
2014-08-07,60.0,13,123,114,,
2014-08-08,64.0,23,127,113,,
2014-08-09,49.0,18,130,120,,0.4
2014-08-10,62.0,18,106,91,< 3,0.5
2014-08-11,56.0,19,106,97,< 3,0.5
2014-08-12,31.0,22,93,85,< 3,0.6
2014-08-13,20.0,17,102,92,< 3,0.5
2014-08-14,23.0,15,71,69,3,0.4
2014-08-15,28.0,12,88,74,< 3,0.4
2014-08-16,38.0,5,79,71,< 3,0.4
2014-08-17,49.0,7,61,48,< 3,0.4
2014-08-18,40.0,8,97,92,< 3,0.2
