,NO2,PM10,O3_max,O3_8h,SO2,CO
2013-01-01,40,42,28,19,,
2013-01-02,40,69,13,9,,
2013-01-03,33,43,58,54,,
2013-01-04,42,40,37,22,,
2013-01-05,40,60,12,8,,
2013-01-06,42,74,9,8,,
2013-01-07,72,143,17,11,,
2013-01-08,40,98,12,7,,
2013-01-09,39,35,34,22,,
2013-01-10,39,57,6,6,,
2013-01-11,42,69,9,8,,
2013-01-12,45,80,7,6,,
2013-01-13,38,45,17,15,,
2013-01-14,37,34,47,45,,
2013-01-15,34,17,57,,,
2013-01-16,44,21,51,33,,
2013-01-17,26,4,66,62,,
2013-01-18,46,13,48,43,,
2013-01-19,52,30,40,29,,
2013-01-20,48,44,49,22,,
2013-01-21,44,20,62,55,,
2013-01-22,57,39,11,4,,
2013-01-23,51,31,36,30,,
2013-01-24,33,14,69,52,,
2013-01-25,49,15,63,58,,
2013-01-26,45,18,71,62,,
2013-01-27,44,43,55,50,,
2013-01-28,47,67,22,18,,
2013-01-29,67,61,57,37,,
2013-01-30,61,46,13,12,,
2013-01-31,55,58,19,13,,
2013-02-01,51,69,44,33,,
2013-02-02,46,73,44,32,,
2013-02-03,44,40,76,67,,
2013-02-04,31,9,83,73,,
2013-02-05,42,26,57,38,,
2013-02-06,56,39,44,38,,
2013-02-07,43,37,74,66,,
2013-02-08,39,20,71,63,,
2013-02-09,49,26,66,57,,
2013-02-10,38,18,75,64,,
2013-02-11,25,20,70,62,,
2013-02-12,26,21,71,67,,
2013-02-13,50,28,72,71,,
2013-02-14,61,52,19,15,,
2013-02-15,64,50,56,33,,
2013-02-16,51,48,67,52,,
2013-02-17,31,33,86,78,,
2013-02-18,30,30,87,77,,
2013-02-19,40,27,87,80,,
2013-02-20,56,50,73,65,,
2013-02-21,58,76,53,46,,
2013-02-22,22,16,72,66,,
2013-02-23,45,14,73,72,,
2013-02-24,43,28,85,75,,
2013-02-25,20,16,85,82,,
2013-02-26,23,16,89,83,,
2013-02-27,55,25,83,69,,
2013-02-28,51,35,52,44,,
2013-03-01,46,26,63,54,,
2013-03-02,37,52,78,61,,
2013-03-03,38,33,87,77,,
2013-03-04,34,52,98,78,,
2013-03-05,40,75,84,79,,
2013-03-06,53,42,95,81,,
2013-03-07,36,21,97,88,,
2013-03-08,47,14,56,52,,
2013-03-09,51,28,21,15,,
2013-03-10,47,40,41,30,,
2013-03-11,29,39,89,71,,
2013-03-12,27,23,71,68,,
2013-03-13,28,19,89,82,,
2013-03-14,26,16,76,68,,
2013-03-15,19,7,74,68,,
2013-03-16,23,11,88,81,,
2013-03-17,20,18,100,96,,
2013-03-18,16,22,96,95,,
2013-03-19,52,8,100,97,,
2013-03-20,42,32,91,79,,
2013-03-21,33,28,79,73,,
2013-03-22,54,26,92,74,,
2013-03-23,20,18,103,95,,
2013-03-24,27,27,94,91,,
2013-03-25,13,20,94,84,,
2013-03-26,19,15,83,81,,
2013-03-27,28,22,78,71,,
2013-03-28,24,24,86,82,,
2013-03-29,36,33,84,82,,
2013-03-30,34,29,74,71,,
2013-03-31,41,25,70,64,,
2013-04-01,44,14,92,88,,
2013-04-02,16,11,99,94,,
2013-04-03,19,11,98,93,,
2013-04-04,15,9,102,96,,
2013-04-05,30,15,101,95,,
2013-04-06,18,8,99,92,,
2013-04-07,24,15,96,88,,
2013-04-08,14,11,96,93,,
2013-04-09,19,13,91,89,,
2013-04-10,22,27,93,86,,
2013-04-11,20,34,97,89,,
2013-04-12,20,27,104,93,,
2013-04-13,24,29,87,71,,
2013-04-14,24,21,109,97,,
2013-04-15,17,23,124,114,,
2013-04-16,25,23,132,124,,
2013-04-17,24,16,121,115,,
2013-04-18,26,17,130,119,,
2013-04-19,61,24,153,135,,
2013-04-20,31,26,143,136,,
2013-04-21,18,22,123,121,,
2013-04-22,27,33,96,91,,
2013-04-23,16,14,101,95,,
2013-04-24,34,17,120,103,,
2013-04-25,39,12,118,106,,
2013-04-26,19,18,124,120,,
2013-04-27,39,15,109,100,,
2013-04-28,13,23,83,78,,
2013-04-29,10,18,97,90,,
2013-04-30,18,23,92,86,,
2013-05-01,33,25,74,,,
2013-05-02,21,27,130,119,,
2013-05-03,15,26,109,96,,
2013-05-04,17,32,104,95,,
2013-05-05,21,35,129,117,,
2013-05-06,11,28,113,104,,
2013-05-07,13,,91,76,,
2013-05-08,33,19,90,70,,
2013-05-09,16,16,105,94,,
2013-05-10,28,15,136,124,,
2013-05-11,26,23,96,92,,
2013-05-12,15,11,79,73,,
2013-05-13,11,5,105,98,,
2013-05-14,16,5,110,104,,
2013-05-15,18,6,123,115,,
2013-05-16,24,10,125,114,,
2013-05-17,9,15,95,99,,
2013-05-18,20,15,85,81,,
2013-05-19,10,10,106,101,,
2013-05-20,10,7,95,90,,
2013-05-21,12,7,111,103,,
2013-05-22,11,8,112,,,
2013-05-23,15,9,119,113,,
2013-05-24,17,9,99,89,,
2013-05-25,15,5,91,83,,
2013-05-26,20,7,91,88,,
2013-05-27,25,8,116,105,,
2013-05-28,15,10,118,112,,
2013-05-29,17,12,113,103,,
2013-05-30,13,10,95,89,,
2013-05-31,22,9,85,77,,
2013-06-01,23,16,69,57,,
2013-06-02,18,14,103,94,,
2013-06-03,13,8,97,94,,
2013-06-04,14,6,106,100,,
2013-06-05,17,9,127,120,,
2013-06-06,15,11,124,112,,
2013-06-07,10,19,121,106,,
2013-06-08,18,13,136,124,,
2013-06-09,15,13,151,144,,
2013-06-10,14,15,124,109,,
2013-06-11,20,14,122,112,,
2013-06-12,20,22,134,122,,
2013-06-13,15,20,141,135,,
2013-06-14,23,12,146,138,,
2013-06-15,,12,147,141,,
2013-06-16,19,16,167,157,,
2013-06-17,19,26,135,126,,
2013-06-18,33,23,151,143,,
2013-06-19,13,23,164,156,,
2013-06-20,18,20,151,141,,
2013-06-21,26,21,163,145,,
2013-06-22,27,21,137,127,,
2013-06-23,26,16,138,129,,
2013-06-24,20,15,132,128,,
2013-06-25,20,10,84,86,,
2013-06-26,17,8,109,102,,
2013-06-27,21,6,93,97,,
2013-06-28,14,7,103,96,,
2013-06-29,16,10,97,87,,
2013-06-30,30,15,112,106,,
2013-07-01,28,28,122,115,,
2013-07-02,23,10,125,118,,
2013-07-03,22,12,150,130,,
2013-07-04,22,15,142,133,,
2013-07-05,24,16,140,128,,
2013-07-06,44,17,153,142,,
2013-07-07,19,12,128,119,,
2013-07-08,16,14,134,131,,
2013-07-09,14,19,127,122,,
2013-07-10,17,18,157,150,,
2013-07-11,17,18,169,144,,
2013-07-12,19,24,174,155,,
2013-07-13,25,18,150,132,,
2013-07-14,16,21,143,135,,
2013-07-15,13,17,135,129,,
2013-07-16,19,16,145,136,,
2013-07-17,29,19,137,128,,
2013-07-18,21,20,148,136,,
2013-07-19,23,17,144,132,,
2013-07-20,22,20,152,142,,
2013-07-21,20,23,162,154,,
2013-07-22,17,19,133,121,,
2013-07-23,24,18,152,138,,
2013-07-24,20,22,174,160,,
2013-07-25,24,24,162,146,,
2013-07-26,29,25,160,149,,
2013-07-27,16,32,164,156,,
2013-07-28,18,27,167,158,,
2013-07-29,17,21,135,132,,
2013-07-30,14,20,88,104,,
2013-07-31,19,7,111,103,,
2013-08-01,16,11,131,125,,
2013-08-02,15,17,153,146,,
2013-08-03,18,18,166,154,,
2013-08-04,25,26,172,156,,
2013-08-05,16,27,163,148,,
2013-08-06,22,27,195,178,,
2013-08-07,16,29,182,167,,
2013-08-08,13,33,131,123,,
2013-08-09,12,29,137,118,,
2013-08-10,14,21,107,93,,
2013-08-11,16,7,119,112,,
2013-08-12,14,9,115,110,,
2013-08-13,11,13,151,137,,
2013-08-14,15,18,141,130,,
2013-08-15,11,10,109,110,,
2013-08-16,11,8,118,108,,
2013-08-17,10,12,129,117,,
2013-08-18,11,14,134,127,,
2013-08-19,13,17,144,135,,
2013-08-20,9,16,136,128,,
2013-08-21,11,6,83,96,,
2013-08-22,11,6,122,108,,
2013-08-23,13,12,137,123,,
2013-08-24,11,20,140,128,,
2013-08-25,11,14,135,123,,
2013-08-26,6,10,107,103,,
2013-08-27,12,7,102,92,,
2013-08-28,9,10,97,91,,
2013-08-29,20,10,110,91,,
2013-08-30,17,11,95,89,,
2013-08-31,17,9,110,100,,
2013-09-01,18,11,117,107,,
2013-09-02,14,14,124,117,,
2013-09-03,39,9,104,100,,
2013-09-04,19,18,132,122,,
2013-09-05,16,18,153,133,,
2013-09-06,17,17,135,127,,
2013-09-07,15,11,121,106,,
2013-09-08,14,13,120,105,,
2013-09-09,14,19,102,94,,
2013-09-10,15,15,103,92,,
2013-09-11,15,12,88,83,,
2013-09-12,18,7,67,57,,
2013-09-13,18,7,89,81,,
2013-09-14,21,12,109,98,,
2013-09-15,16,14,115,103,,
2013-09-16,17,24,105,94,,
2013-09-17,36,15,87,65,,
2013-09-18,15,9,84,79,,
2013-09-19,22,6,41,60,,
2013-09-20,23,15,97,91,,
2013-09-21,23,12,75,75,,
2013-09-22,21,12,91,84,,
2013-09-23,19,12,85,78,,
2013-09-24,22,17,109,94,,
2013-09-25,34,39,128,112,,
2013-09-26,23,32,108,97,,
2013-09-27,24,29,94,78,,
2013-09-28,20,29,95,86,,
2013-09-29,15,39,88,76,,
2013-09-30,13,26,68,55,,
2013-10-01,10,4,58,54,,
2013-10-02,14,8,68,65,,
2013-10-03,14,13,77,71,,
2013-10-04,17,21,57,59,,
2013-10-05,28,18,51,48,,
2013-10-06,18,24,48,45,,
2013-10-07,14,13,54,51,,
2013-10-08,13,14,60,56,,
2013-10-09,20,28,64,58,,
2013-10-10,16,35,79,67,,
2013-10-11,16,37,70,53,,
2013-10-12,19,10,69,63,,
2013-10-13,19,12,81,67,,
2013-10-14,18,15,77,64,,
2013-10-15,26,35,27,30,,
2013-10-16,,52,31,21,,
2013-10-17,,50,46,31,,
2013-10-18,,,87,64,,
2013-10-19,30,37,92,63,,
2013-10-20,28,60,67,51,,
2013-10-21,31,86,60,52,,
2013-10-22,24,64,56,48,,
2013-10-23,28,60,37,30,,
2013-10-24,24,31,73,68,,
2013-10-25,45,15,69,64,,
2013-10-26,24,26,61,47,,
2013-10-27,38,50,32,17,,
2013-10-28,19,47,61,48,,
2013-10-29,26,54,38,29,,
2013-10-30,35,42,41,26,,
2013-10-31,27,22,50,43,,
2013-11-01,33,12,67,62,,
2013-11-02,28,24,67,52,,
2013-11-03,35,52,51,42,,
2013-11-04,34,61,48,36,,
2013-11-05,32,32,43,29,,
2013-11-06,31,18,47,30,,
2013-11-07,40,50,32,21,,
2013-11-08,30,43,55,36,,
2013-11-09,53,59,18,14,,
2013-11-10,33,48,48,37,,
2013-11-11,23,33,38,36,,
2013-11-12,29,12,59,56,,
2013-11-13,40,13,68,63,,
2013-11-14,35,18,46,34,,
2013-11-15,36,13,49,42,,
2013-11-16,17,9,39,35,,
2013-11-17,20,15,56,48,,
2013-11-18,29,18,67,56,,
2013-11-19,35,24,58,50,,
2013-11-20,19,11,61,57,,
2013-11-21,36,8,59,51,,
2013-11-22,29,14,63,,,
2013-11-23,44,7,63,57,,
2013-11-24,13,4,54,52,,
2013-11-25,21,10,52,50,,
2013-11-26,27,15,76,64,,
2013-11-27,30,14,67,52,,
2013-11-28,48,17,60,53,,
2013-11-29,47,22,62,56,,
2013-11-30,51,54,19,13,,
2013-12-01,49,43,60,47,,
2013-12-02,40,20,64,53,,
2013-12-03,41,17,61,56,,
2013-12-04,45,32,31,23,,
2013-12-05,67,58,12,13,,
2013-12-06,57,63,17,12,,
2013-12-07,56,77,20,11,,
2013-12-08,47,78,24,11,,
2013-12-09,34,50,35,22,,
2013-12-10,32,68,9,10,,
2013-12-11,50,70,15,9,,
2013-12-12,47,69,5,6,,
2013-12-13,54,51,6,5,,
2013-12-14,66,57,7,5,,
2013-12-15,59,66,6,5,,
2013-12-16,48,62,11,7,,
2013-12-17,38,56,8,6,,
2013-12-18,71,67,8,6,,
2013-12-19,70,88,8,6,,
2013-12-20,61,71,14,9,,
2013-12-21,52,54,61,41,,
2013-12-22,45,55,5,4,,
2013-12-23,41,72,4,4,,
2013-12-24,36,51,5,4,,
2013-12-25,33,40,19,13,,
2013-12-26,20,30,67,66,,
2013-12-27,20,13,72,70,,
2013-12-28,,24,45,39,,
2013-12-29,34,29,22,15,,
2013-12-30,32,31,42,35,,
2013-12-31,35,13,57,50,,
2014-01-01,34,28,30,26,,
2014-01-02,46,51,31,18,,
2014-01-03,27,36,35,30,,
2014-01-04,38,42,28,28,,
2014-01-05,36,31,25,20,,
2014-01-06,36,17,61,43,,
2014-01-07,36,28,38,21,,
2014-01-08,45,69,7,7,,
2014-01-09,44,79,6,5,,
2014-01-10,46,59,5,4,,
2014-01-11,45,71,5,4,,
2014-01-12,43,78,8,6,,
2014-01-13,44,86,11,9,,
2014-01-14,45,88,20,15,,
2014-01-15,45,27,50,34,,
2014-01-16,39,31,20,13,,
2014-01-17,41,38,15,13,,
2014-01-18,47,22,35,30,,
2014-01-19,51,23,34,13,,
2014-01-20,29,21,54,44,,
2014-01-21,36,27,54,46,,
2014-01-22,38,31,15,7,,
2014-01-23,43,31,25,17,,
2014-01-24,50,73,7,4,,
2014-01-25,47,25,40,29,,
2014-01-26,28,22,47,36,,
2014-01-27,29,29,57,45,,
2014-01-28,38,28,67,53,,
2014-01-29,41,13,68,65,,
2014-01-30,48,38,40,26,,
2014-01-31,18,15,75,67,,
2014-02-01,48,30,67,60,,
2014-02-02,44,25,57,45,,
2014-02-03,19,23,54,48,,
2014-02-04,10,8,66,61,,
2014-02-05,20,14,68,65,,
2014-02-06,43,23,40,40,,
2014-02-07,31,18,63,56,,
2014-02-08,66,35,63,37,,
2014-02-09,46,33,50,47,,
2014-02-10,26,25,60,48,,
2014-02-11,24,10,70,67,,
2014-02-12,45,29,51,65,,
2014-02-13,50,38,26,21,,
2014-02-14,53,41,45,29,,
2014-02-15,49,29,80,56,,
2014-02-16,48,30,63,46,,
2014-02-17,27,35,71,66,,
2014-02-18,31,39,80,54,,
2014-02-19,43,25,61,49,,
2014-02-20,41,33,54,47,,
2014-02-21,40,12,69,63,,
2014-02-22,34,36,54,41,,
2014-02-23,20,15,66,61,,
2014-02-24,24,14,85,74,,
2014-02-25,44,21,81,65,,
2014-02-26,31,47,80,64,,
2014-02-27,28,,89,69,,
2014-02-28,28,38,80,70,,
2014-03-01,26,39,76,71,,
2014-03-02,11,8,82,76,,
2014-03-03,20,14,79,76,,
2014-03-04,16,20,85,80,,
2014-03-05,10,17,74,73,,
2014-03-06,,21,81,73,,
2014-03-07,,19,86,78,,
2014-03-08,37,32,95,83,,
2014-03-09,38,40,102,91,,
2014-03-10,29,28,109,100,,
2014-03-11,19,31,100,94,,
2014-03-12,44,30,110,101,,
2014-03-13,48,41,96,87,,
2014-03-14,42,63,115,84,,
2014-03-15,42,76,124,97,,
2014-03-16,53,99,109,75,,
2014-03-17,26,96,125,116,,
2014-03-18,34,91,72,60,,
2014-03-19,40,96,103,64,,
2014-03-20,35,122,86,67,,
2014-03-21,32,78,106,84,,
2014-03-22,34,47,99,86,,
2014-03-23,14,48,97,90,,
2014-03-24,12,17,84,80,,
2014-03-25,21,9,76,75,,
2014-03-26,23,12,80,75,,
2014-03-27,17,14,91,83,,
2014-03-28,15,16,99,92,,
2014-03-29,26,23,104,97,,
2014-03-30,30,29,118,104,,
2014-03-31,19,28,122,113,,
2014-04-01,32,36,121,105,,
2014-04-02,30,52,108,94,,
2014-04-03,23,34,106,96,,
2014-04-04,28,39,104,78,,
2014-04-05,18,29,105,98,,
2014-04-06,26,23,92,85,,
2014-04-07,36,36,110,100,,
2014-04-08,25,34,117,104,,
2014-04-09,28,28,109,97,,
2014-04-10,16,20,99,96,,
2014-04-11,23,8,113,103,,
2014-04-12,18,18,101,96,,
2014-04-13,17,10,98,94,,
2014-04-14,11,11,101,95,,
2014-04-15,18,17,122,,,
2014-04-16,14,13,104,97,,
2014-04-17,19,7,97,92,,
2014-04-18,21,7,110,98,,
2014-04-19,25,16,116,100,,
2014-04-20,11,25,113,106,,
2014-04-21,13,31,111,105,,
2014-04-22,11,16,76,90,,
2014-04-23,13,22,105,,,
2014-04-24,26,23,107,94,,
2014-04-25,24,9,112,102,,
2014-04-26,12,12,126,119,,
2014-04-27,9,12,119,110,,
2014-04-28,14,13,81,84,,
2014-04-29,36,8,74,65,,
2014-04-30,,12,,,,
2014-05-01,21,11,84,80,,
2014-05-02,15,19,115,94,,
2014-05-03,21,13,97,91,,
2014-05-04,10,13,119,111,,
2014-05-05,14,13,114,106,,
2014-05-06,15,13,119,112,,
2014-05-07,10,17,135,127,,
2014-05-08,25,16,121,113,,
2014-05-09,16,16,128,120,,
2014-05-10,14,9,144,129,,
2014-05-11,20,15,151,136,,
2014-05-12,11,20,104,108,,
2014-05-13,11,6,112,106,,
2014-05-14,11,5,97,97,,
2014-05-15,21,10,104,98,,
2014-05-16,22,5,119,112,,
2014-05-17,9,6,96,93,,
2014-05-18,5,5,123,115,,
2014-05-19,9,12,131,123,,
2014-05-20,12,19,128,112,,
2014-05-21,18,19,127,123,,
2014-05-22,15,17,135,128,,
2014-05-23,19,13,122,115,,
2014-05-24,21,20,98,89,,
2014-05-25,24,18,127,118,,
2014-05-26,17,13,139,131,,
2014-05-27,11,13,105,97,,
2014-05-28,18,13,110,102,,
2014-05-29,16,21,121,109,,
2014-05-30,11,20,122,109,,
2014-05-31,18,22,124,114,,
2014-06-01,12,6,102,95,,
2014-06-02,15,8,116,110,,
2014-06-03,9,12,136,124,,
2014-06-04,13,13,134,122,,
2014-06-05,13,15,145,130,,
2014-06-06,17,25,127,119,,
2014-06-07,19,21,150,139,,
2014-06-08,15,22,169,159,,
2014-06-09,13,27,194,186,,
2014-06-10,20,25,189,158,,
2014-06-11,17,20,160,151,,
2014-06-12,22,25,192,182,,
2014-06-13,20,22,186,161,,
2014-06-14,17,12,160,144,,
2014-06-15,10,10,123,122,,
2014-06-16,17,10,95,90,,
2014-06-17,18,10,97,90,,
2014-06-18,15,10,132,122,,
2014-06-19,13,15,134,129,,
2014-06-20,31,14,145,125,,
2014-06-21,15,22,162,150,,
2014-06-22,12,15,125,124,,
2014-06-23,10,14,127,120,,
2014-06-24,15,20,142,132,,
2014-06-25,16,15,145,134,,
2014-06-26,14,9,118,120,,
2014-06-27,14,11,115,107,,
2014-06-28,15,14,132,120,,
2014-06-29,15,16,145,131,,
2014-06-30,7,15,122,107,,
2014-07-01,13,6,111,101,,
2014-07-02,15,7,104,101,,
2014-07-03,14,11,128,120,,
2014-07-04,11,8,124,119,,
2014-07-05,17,10,141,125,,
2014-07-06,26,18,150,139,,
2014-07-07,10,26,129,126,,
2014-07-08,14,20,133,118,,
2014-07-09,12,7,95,86,,
2014-07-10,13,6,101,90,,
2014-07-11,11,< 4,88,81,,
2014-07-12,18,7,125,115,,
2014-07-13,13,11,123,108,,
2014-07-14,15,5,109,106,,
2014-07-15,9,7,98,88,,
2014-07-16,16,9,117,111,,
2014-07-17,30,12,126,119,,
2014-07-18,19,14,144,129,,
2014-07-19,19,13,147,136,,
2014-07-20,12,18,156,149,,
2014-07-21,12,22,138,128,,
2014-07-22,14,19,104,97,,
2014-07-23,18,11,123,115,,
2014-07-24,24,13,117,109,,
2014-07-25,19,17,71,65,,
2014-07-26,18,18,124,114,,
2014-07-27,21,15,112,91,,
2014-07-28,14,11,110,99,,
2014-07-29,17,14,121,,,
2014-07-30,19,,,,,
2014-07-31,17,8,,,,
2014-08-01,22,27,,,,
2014-08-02,17,12,,,,
2014-08-03,18,10,,,,
2014-08-04,12,15,,,,
2014-08-05,28,17,,,,
2014-08-06,19,13,113,,,
2014-08-07,26,9,122,113,,
2014-08-08,25,12,124,117,,
2014-08-09,11,14,136,130,,
2014-08-10,16,18,120,109,,
2014-08-11,10,18,110,106,,
2014-08-12,14,22,104,98,,
2014-08-13,28,22,102,97,,
2014-08-14,15,15,81,81,,
2014-08-15,17,13,104,90,,
2014-08-16,18,4,82,74,,
2014-08-17,15,6,71,52,,
2014-08-18,13,5,97,87,,
2014-08-19,30,9,116,102,,
2014-08-20,19,13,71,67,,
2014-08-21,12,10,93,87,,
2014-08-22,13,10,100,92,,
2014-08-23,19,11,107,92,,
2014-08-24,17,12,74,68,,
2014-08-25,15,12,94,83,,
2014-08-26,,,95,,,
2014-08-27,26,16,76,65,,
2014-08-28,18,31,101,86,,
2014-08-29,16,11,105,89,,
2014-08-30,21,10,118,107,,
2014-08-31,23,20,126,111,,
2014-09-01,14,14,124,109,,
2014-09-02,18,6,66,90,,
2014-09-03,20,4,78,70,,
2014-09-04,23,8,69,63,,
2014-09-05,36,22,82,54,,
2014-09-06,22,26,92,79,,
2014-09-07,17,19,105,98,,
2014-09-08,14,16,102,91,,
2014-09-09,21,21,117,100,,
2014-09-10,25,23,121,107,,
2014-09-11,15,8,99,83,,
2014-09-12,11,4,77,62,,
2014-09-13,7,6,51,29,,
2014-09-14,14,9,93,75,,
2014-09-15,12,5,92,81,,
2014-09-16,14,7,103,90,,
2014-09-17,13,10,101,95,,
2014-09-18,19,13,100,84,,
2014-09-19,18,18,80,68,,
2014-09-20,22,26,55,46,,
2014-09-21,12,34,39,23,,
2014-09-22,17,45,51,39,,
2014-09-23,21,26,79,62,,
2014-09-24,12,14,83,73,,
2014-09-25,15,14,80,74,,
2014-09-26,,17,93,76,,
2014-09-27,19,23,100,85,,
2014-09-28,17,36,129,106,,
2014-09-29,19,30,106,98,,
2014-09-30,24,15,113,95,,
2014-10-01,22,21,116,98,,
2014-10-02,21,24,70,67,,
2014-10-03,21,11,86,75,,
2014-10-04,24,14,92,77,,
2014-10-05,19,13,92,79,,
2014-10-06,15,21,92,81,,
2014-10-07,19,29,76,68,,
2014-10-08,25,32,77,69,,
2014-10-09,33,28,76,71,,
2014-10-10,23,35,83,,,
2014-10-11,19,36,92,83,,
2014-10-12,16,30,91,83,,
2014-10-13,25,24,81,68,,
2014-10-14,20,24,72,62,,
2014-10-15,29,12,57,47,,
2014-10-16,33,22,63,49,,
2014-10-17,33,48,55,27,,
2014-10-18,34,49,79,57,,
2014-10-19,18,32,72,61,,
2014-10-20,21,34,85,68,,
2014-10-21,32,52,63,37,,
2014-10-22,31,69,52,40,,
2014-10-23,26,11,73,70,,
2014-10-24,35,13,36,48,,
2014-10-25,19,10,76,57,,
2014-10-26,24,15,59,50,,
2014-10-27,22,16,77,68,,
2014-10-28,23,15,72,65,,
2014-10-29,49,16,71,62,,
2014-10-30,31,25,80,66,,
2014-10-31,37,57,58,37,,
2014-11-01,33,59,69,49,,
2014-11-02,45,73,50,31,,
2014-11-03,32,95,60,35,,
2014-11-04,41,79,60,37,,
2014-11-05,25,55,84,71,,
2014-11-06,13,20,75,75,,
2014-11-07,23,18,65,66,,
2014-11-08,35,31,45,38,,
2014-11-09,29,29,13,9,,
2014-11-10,14,21,49,44,,
2014-11-11,27,20,40,35,,
2014-11-12,17,22,54,47,,
2014-11-13,12,17,67,58,,
2014-11-14,24,14,50,57,,
2014-11-15,27,23,46,31,,
2014-11-16,27,22,72,65,,
2014-11-17,18,9,73,67,,
2014-11-18,25,11,60,52,,
2014-11-19,36,13,65,58,,
2014-11-20,32,32,21,14,,
2014-11-21,38,39,8,5,,
2014-11-22,46,43,28,10,,
2014-11-23,35,50,39,22,,
2014-11-24,33,61,17,11,,
2014-11-25,45,67,5,4,,
2014-11-26,61,69,18,7,,
2014-11-27,26,,32,30,,
2014-11-28,30,37,24,21,,
2014-11-29,27,31,42,32,,
2014-11-30,26,43,30,35,,
2014-12-01,23,33,24,16,,
2014-12-02,19,23,34,30,,
2014-12-03,23,14,23,19,,
2014-12-04,19,9,33,21,,
2014-12-05,23,11,32,32,,
2014-12-06,27,15,24,21,,
2014-12-07,23,15,32,24,,
2014-12-08,20,10,31,27,,
2014-12-09,25,31,27,16,,
2014-12-10,28,17,40,34,,
2014-12-11,39,24,25,17,,
2014-12-12,38,35,34,22,,
2014-12-13,56,49,8,5,,
2014-12-14,43,42,35,24,,
2014-12-15,33,54,13,8,,
2014-12-16,31,76,4,< 4,,
2014-12-17,43,39,71,61,,
2014-12-18,55,31,15,37,,
2014-12-19,52,36,12,6,,
2014-12-20,63,41,13,7,,
2014-12-21,44,58,22,10,,
2014-12-22,51,54,24,20,,
2014-12-23,40,45,22,21,,
2014-12-24,39,58,20,16,,
2014-12-25,39,54,10,10,,
2014-12-26,33,52,5,5,,
2014-12-27,31,40,20,13,,
2014-12-28,27,19,58,51,,
2014-12-29,41,34,44,51,,
2014-12-30,37,24,50,37,,
2014-12-31,35,24,52,43,,
2015-01-01,43,33,47,42,,
2015-01-02,42,60,32,24,,
2015-01-03,47,90,15,11,,
2015-01-04,48,67,20,14,,
2015-01-05,31,52,77,54,,
2015-01-06,37,29,53,57,,
2015-01-07,32,38,68,59,,
2015-01-08,57,56,64,41,,
2015-01-09,53,78,12,9,,
2015-01-10,56,103,9,6,,
2015-01-11,63,101,8,5,,
2015-01-12,42,86,7,5,,
2015-01-13,40,32,49,36,,
2015-01-14,49,35,41,23,,
2015-01-15,59,65,12,7,,
2015-01-16,52,76,21,9,,
2015-01-17,54,68,35,23,,
2015-01-18,41,31,37,35,,
2015-01-19,45,26,67,41,,
2015-01-20,30,45,21,14,,
2015-01-21,46,48,31,13,,
2015-01-22,31,36,54,44,,
2015-01-23,39,15,44,34,,
2015-01-24,44,29,22,16,,
2015-01-25,40,35,29,17,,
2015-01-26,34,32,52,37,,
2015-01-27,36,17,73,60,,
2015-01-28,38,37,30,23,,
2015-01-29,47,51,57,39,,
2015-01-30,46,51,30,19,,
2015-01-31,38,32,55,51,,
2015-02-01,45,34,62,54,,
2015-02-02,39,40,58,49,,
2015-02-03,42,58,44,27,,
2015-02-04,37,56,54,51,,
2015-02-05,30,18,67,63,,
2015-02-06,12,9,71,67,,
2015-02-07,8,11,78,76,,
2015-02-08,33,25,69,68,,
2015-02-09,46,59,73,37,,
2015-02-10,39,26,77,69,,
2015-02-11,47,56,73,56,,
2015-02-12,63,81,43,35,,
2015-02-13,43,74,76,53,,
2015-02-14,53,41,52,42,,
2015-02-15,26,51,61,57,,
2015-02-16,20,32,93,86,,
2015-02-17,31,25,99,89,,
2015-02-18,18,36,93,88,,
2015-02-19,30,36,92,81,,
2015-02-20,36,62,86,67,,
2015-02-21,43,99,99,71,,
2015-02-22,39,81,75,71,,
2015-02-23,31,25,89,84,,
2015-02-24,27,30,85,64,,
2015-02-25,44,34,59,53,,
2015-02-26,46,11,78,71,,
2015-02-27,25,16,77,71,,
2015-02-28,33,26,79,68,,
2015-03-01,35,36,94,80,,
2015-03-02,40,45,85,67,,
2015-03-03,28,78,65,50,,
2015-03-04,34,39,89,73,,
2015-03-05,33,20,78,69,,
2015-03-06,17,9,80,75,,
2015-03-07,26,10,76,71,,
2015-03-08,31,16,87,81,,
2015-03-09,26,24,102,95,,
2015-03-10,34,25,89,,,
2015-03-11,46,43,92,81,,
2015-03-12,39,51,98,90,,
2015-03-13,24,25,86,80,,
2015-03-14,30,30,92,82,,
2015-03-15,20,31,96,87,,
2015-03-16,21,38,95,92,,
2015-03-17,24,32,98,86,,
2015-03-18,20,28,101,94,,
2015-03-19,19,44,97,88,,
2015-03-20,25,44,112,97,,
2015-03-21,37,37,111,99,,
2015-03-22,21,34,93,88,,
2015-03-23,14,27,91,87,,
2015-03-24,16,41,101,93,,
2015-03-25,23,43,121,110,,
2015-03-26,13,19,92,98,,
2015-03-27,30,9,77,76,,
2015-03-28,30,18,85,76,,
2015-03-29,26,12,103,96,,
2015-03-30,21,12,107,93,,
2015-03-31,25,27,96,86,,
2015-04-01,24,33,111,100,,
2015-04-02,38,24,98,92,,
2015-04-03,29,12,95,85,,
2015-04-04,9,15,101,96,,
