,NO2,PM10,O3_max,O3_8h,SO2,CO
2016-09-18,25.0,M,91,76,,0.2
2016-09-19,16.0,M,89,75,,0.1
2016-09-20,39.0,M,100,79,,0.2
2016-09-21,35.0,M,79,61,,0.2
2016-09-22,37.0,M,62,54,,0.2
2016-09-23,50.0,M,91,78,,0.2
2016-09-24,40.0,M,102,91,,0.2
2016-09-25,61.0,M,118,104,,0.3
2016-09-26,40.0,M,123,106,,0.3
2016-09-27,57.0,M,111,95,,0.2
2016-09-28,39.0,M,113,95,,0.2
2016-09-29,38.0,M,115,99,,0.2
2016-09-30,38.0,M,131,110,,0.2
2016-10-01,68.0,M,122,105,,0.3
2016-10-02,36.0,M,108,92,,0.3
2016-10-03,25.0,M,83,76,,0.2
2016-10-04,56.0,M,81,71,,0.2
2016-10-05,65.0,M,86,72,,0.1
2016-10-06,41.0,M,49,31,,0.1
2016-10-07,52.0,M,75,64,,0.2
2016-10-08,66.0,M,78,69,,0.2
2016-10-09,25.0,M,27,23,,0.2
2016-10-10,21.0,M,70,61,,0.2
2016-10-11,35.0,M,70,59,,0.2
2016-10-12,52.0,M,52,47,,0.3
2016-10-13,61.0,M,55,43,,0.4
2016-10-14,51.0,M,52,37,,0.5
2016-10-15,25.0,M,53,49,,0.3
2016-10-16,26.0,M,77,63,,0.3
2016-10-17,33.0,M,47,35,,0.5
2016-10-18,40.0,M,30,18,,0.7
2016-10-19,48.0,M,60,48,,0.4
2016-10-20,37.0,M,29,20,,0.4
2016-10-21,35.0,M,42,35,,0.2
2016-10-22,61.0,M,60,45,,0.3
2016-10-23,51.0,M,67,46,,0.7
2016-10-24,32.0,M,64,53,,0.8
2016-10-25,40.0,M,24,27,,0.5
2016-10-26,35.0,M,23,13,,0.6
2016-10-27,43.0,M,40,33,,0.3
2016-10-28,58.0,M,65,54,,0.4
2016-10-29,44.0,M,58,46,,0.5
2016-10-30,57.0,M,59,37,,0.7
2016-10-31,57.0,M,79,63,,0.6
2016-11-01,47.0,M,48,38,,0.9
2016-11-02,34.0,M,36,30,,1.1
2016-11-03,46.0,M,39,22,,0.8
2016-11-04,58.0,M,50,38,,1
2016-11-05,46.0,M,53,41,,0.7
2016-11-06,31.0,M,34,27,,0.7
2016-11-07,40.0,M,22,9,,0.8
2016-11-08,45.0,M,46,33,,0.4
2016-11-09,39.0,M,55,46,,0.5
2016-11-10,54.0,M,53,38,,0.4
2016-11-11,47.0,M,30,20,,0.5
2016-11-12,34.0,M,48,19,,0.6
2016-11-13,40.0,M,50,34,,0.9
2016-11-14,34.0,M,38,23,,1.3
2016-11-15,56.0,M,55,44,,0.6
2016-11-16,61.0,M,53,39,,0.9
2016-11-17,55.0,M,16,10,,1.7
2016-11-18,56.0,M,31,15,,1.1
2016-11-19,44.0,M,10,4,,1
2016-11-20,33.0,M,7,4,,1.1
2016-11-21,28.0,M,26,18,,0.9
2016-11-22,39.0,M,33,16,,0.6
2016-11-23,45.0,M,49,38,,0.5
2016-11-24,47.0,M,57,36,,0.6
2016-11-25,43.0,M,43,23,,0.4
2016-11-26,39.0,M,41,31,,0.4
2016-11-27,33.0,M,59,41,,0.5
2016-11-28,31.0,M,17,12,,0.6
2016-11-29,19.0,M,53,48,,0.7
2016-11-30,64.0,M,58,50,,0.8
2016-12-01,58.0,M,27,17,,1.5
2016-12-02,55.0,M,16,7,,1.9
2016-12-03,47.0,M,28,14,,1.8
2016-12-04,43.0,M,37,33,,0.6
2016-12-05,48.0,M,43,27,,0.9
2016-12-06,64.0,M,37,21,,1.1
2016-12-07,68.0,M,25,16,,1.7
2016-12-08,77.0,M,43,23,,1.3
2016-12-09,47.0,M,6,5,,2
2016-12-10,63.0,M,8,5,,1.2
2016-12-11,47.0,M,< 4,< 4,,1.3
2016-12-12,43.0,M,8,4,,1.3
2016-12-13,51.0,M,32,13,,1.1
2016-12-14,58.0,M,8,5,,1.1
2016-12-15,50.0,M,9,5,,0.7
2016-12-16,46.0,M,4,< 4,,0.7
2016-12-17,67.0,M,33,16,,1
2016-12-18,54.0,M,26,13,,1.3
2016-12-19,56.0,M,11,6,,1.3
2016-12-20,69.0,M,49,35,,1.4
2016-12-21,56.0,M,38,32,,0.4
2016-12-22,81.0,M,45,29,,1.3
2016-12-23,86.0,M,20,10,,1.8
2016-12-24,74.0,M,18,7,,2.4
2016-12-25,61.0,M,20,11,,2.1
2016-12-26,56.0,M,43,21,,2.7
2016-12-27,59.0,M,43,26,,1.3
2016-12-28,74.0,M,32,14,,2.2
2016-12-29,76.0,M,27,15,,1.4
2016-12-30,52.0,M,47,29,,1
2016-12-31,73.0,M,40,23,,1.4
2017-01-01,63.0,M,33,19,,2.4
2017-01-02,63.0,M,32,18,,2.4
2017-01-03,67.0,M,37,21,,2.2
2017-01-04,65.0,M,53,43,,1.6
2017-01-05,61.0,M,25,12,,2
2017-01-06,45.0,M,70,65,,1.3
2017-01-07,69.0,M,64,53,,1.2
2017-01-08,67.0,M,62,47,,2.5
2017-01-09,60.0,M,63,51,,1.3
2017-01-10,75.0,M,46,28,,2
2017-01-11,36.0,M,39,37,,1
2017-01-12,62.0,M,56,40,,1.3
2017-01-13,63.0,M,10,7,,1.7
2017-01-14,48.0,M,18,10,,0.7
2017-01-15,52.0,M,38,22,,1.3
2017-01-16,57.0,M,56,44,,1.3
2017-01-17,48.0,M,63,52,,0.6
2017-01-18,40.0,M,70,63,,0.3
2017-01-19,50.0,M,68,57,,0.4
2017-01-20,72.0,M,72,61,,0.6
2017-01-21,83.0,M,70,62,,0.7
2017-01-22,77.0,M,69,46,,1.2
2017-01-23,64.0,M,77,60,,2
2017-01-24,89.0,M,43,27,,1.5
2017-01-25,84.0,M,56,32,,1.9
2017-01-26,91.0,M,69,53,,0.9
2017-01-27,75.0,M,60,48,,0.9
2017-01-28,71.0,M,56,38,,1
2017-01-29,78.0,M,58,41,,1.7
2017-01-30,64.0,M,69,42,,1.8
2017-01-31,76.0,M,28,16,,2.6
2017-02-01,65.0,M,5,4,,1.8
2017-02-02,50.0,M,< 4,< 4,,1.7
2017-02-03,46.0,M,< 4,< 4,,2.1
2017-02-04,43.0,M,5,< 4,,1.5
2017-02-05,44.0,M,20,7,,1
2017-02-06,34.0,M,48,38,,0.5
2017-02-07,58.0,M,46,43,,0.7
2017-02-08,54.0,M,45,30,,0.7
2017-02-09,71.0,M,50,34,,0.6
2017-02-10,44.0,M,61,52,,0.5
2017-02-11,76.0,M,52,45,,0.8
2017-02-12,68.0,M,53,43,,0.9
2017-02-13,59.0,M,50,40,,1.4
2017-02-14,49.0,M,39,29,,0.9
2017-02-15,42.0,M,62,53,,0.7
2017-02-16,95.0,M,41,,,
2017-02-17,100.0,M,69,48,,
2017-02-18,68.0,M,36,26,,0.8
2017-02-19,84.0,M,80,69,,1.3
2017-02-20,50.0,M,75,64,,1.2
2017-02-21,79.0,M,71,59,,0.8
2017-02-22,56.0,M,22,12,,1.1
2017-02-23,57.0,M,36,20,,0.8
2017-02-24,53.0,M,33,25,,0.7
2017-02-25,49.0,M,58,19,,0.7
2017-02-26,70.0,M,78,72,,0.6
2017-02-27,54.0,M,82,73,,1.1
2017-02-28,49.0,M,84,64,,0.9
2017-03-01,47.0,M,56,48,,0.4
2017-03-02,57.0,M,85,80,,0.5
2017-03-03,69.0,M,86,77,,0.5
2017-03-04,45.0,M,81,71,,0.7
2017-03-05,52.0,M,58,47,,0.6
2017-03-06,36.0,M,80,68,,0.8
2017-03-07,59.0,M,70,61,,0.3
2017-03-08,54.0,M,82,68,,0.5
2017-03-09,63.0,M,86,78,,0.8
2017-03-10,78.0,M,87,75,,0.8
2017-03-11,63.0,M,94,80,,0.8
2017-03-12,56.0,M,92,84,,0.6
2017-03-13,55.0,M,94,85,,0.9
2017-03-14,64.0,M,94,84,,0.6
2017-03-15,76.0,M,87,72,,0.9
2017-03-16,57.0,M,89,78,,0.7
2017-03-17,61.0,M,114,95,,0.8
2017-03-18,,M,,109,,
2017-03-19,,M,,,,
2017-03-20,,M,,,,
2017-03-21,45.0,M,87,,,
2017-03-22,33.0,M,71,,,
2017-03-23,25.0,M,62,,,
2017-03-24,42.0,M,84,75,,0.3
2017-03-25,53.0,M,82,69,,0.4
2017-03-26,51.0,M,99,90,,0.6
2017-03-27,45.0,M,85,75,,0.4
2017-03-28,73.0,M,90,85,,0.4
2017-03-29,78.0,M,97,88,,0.5
2017-03-30,67.0,M,96,83,,0.5
2017-03-31,58.0,M,104,94,,0.4
2017-04-01,55.0,M,123,113,,0.3
2017-04-02,53.0,M,117,102,,0.3
2017-04-03,23.0,M,113,106,,0.2
2017-04-04,91.0,M,114,98,,
2017-04-05,47.0,M,121,99,,0.2
2017-04-06,35.0,M,98,81,,0.3
2017-04-07,34.0,M,94,78,,0.3
2017-04-08,50.0,M,85,79,,0.2
2017-04-09,38.0,M,115,100,,0.3
2017-04-10,45.0,M,107,98,,0.2
2017-04-11,39.0,M,99,87,,0.3
2017-04-12,38.0,M,95,87,,0.2
2017-04-13,25.0,M,100,89,,0.2
2017-04-14,38.0,M,113,97,,0.2
2017-04-15,35.0,M,117,108,,0.2
2017-04-16,24.0,M,91,87,,0.2
2017-04-17,25.0,M,103,94,,0.2
2017-04-18,30.0,M,96,89,,0.2
2017-04-19,32.0,M,81,74,,0.2
2017-04-20,33.0,M,94,88,,0.2
2017-04-21,37.0,M,93,87,,0.2
2017-04-22,37.0,M,112,107,,0.2
2017-04-23,40.0,M,125,110,,0.2
2017-04-24,37.0,M,137,128,,0.3
2017-04-25,20.0,M,93,92,,0.2
2017-04-26,13.0,M,102,97,,0.3
2017-04-27,39.0,M,64,81,,0.3
2017-04-28,27.0,M,56,50,,0.3
2017-04-29,32.0,M,91,88,,0.3
2017-04-30,37.0,M,107,100,,0.2
2017-05-01,37.0,M,124,115,,0.3
2017-05-02,15.0,M,116,103,,0.2
2017-05-03,25.0,M,107,95,,0.2
2017-05-04,28.0,M,103,94,,0.2
2017-05-05,28.0,M,77,71,,0.2
2017-05-06,30.0,M,104,98,,0.3
2017-05-07,24.0,M,91,80,,0.2
2017-05-08,24.0,M,71,72,,0.3
2017-05-09,27.0,M,74,65,,0.3
2017-05-10,25.0,M,94,86,,0.2
2017-05-11,22.0,M,82,74,,0.2
2017-05-12,21.0,M,75,69,,0.2
2017-05-13,20.0,M,97,,,
2017-05-14,,M,,,,
2017-05-15,,M,,,,
2017-05-16,17.0,M,97,,,
2017-05-17,45.0,M,108,102,,
2017-05-18,31.0,M,129,119,,0.2
2017-05-19,43.0,M,131,122,,0.1
2017-05-20,32.0,M,121,100,,0.1
2017-05-21,21.0,M,72,55,,0.1
2017-05-22,38.0,M,110,103,,0.1
2017-05-23,29.0,M,123,114,,0.1
2017-05-24,33.0,M,155,144,,0.1
2017-05-25,44.0,M,144,127,,0.2
2017-05-26,37.0,M,98,92,,0.1
2017-05-27,36.0,M,120,105,,0.1
2017-05-28,66.0,M,133,127,,0.2
2017-05-29,52.0,M,140,126,,0.2
2017-05-30,48.0,M,142,122,,0.1
2017-05-31,43.0,M,130,115,,0.1
2017-06-01,30.0,M,138,118,,0.1
2017-06-02,24.0,M,145,137,,0.1
2017-06-03,52.0,M,144,127,,0.2
2017-06-04,41.0,M,147,137,,0.2
2017-06-05,21.0,M,128,116,,0.2
2017-06-06,40.0,M,112,103,,0.1
2017-06-07,,M,,,,
2017-06-08,,M,,,,
2017-06-09,51.0,M,110,100,,0.1
2017-06-10,42.0,M,156,138,,0.1
2017-06-11,43.0,M,162,147,,0.2
2017-06-12,43.0,M,144,133,,0.2
2017-06-13,43.0,M,149,127,,0.1
2017-06-14,43.0,M,145,130,,0.1
2017-06-15,53.0,M,145,114,,0.2
2017-06-16,46.0,M,151,136,,0.2
2017-06-17,34.0,M,145,128,,0.2
2017-06-18,53.0,M,117,111,,0.1
2017-06-19,61.0,M,127,121,,0.1
2017-06-20,45.0,M,147,134,,0.1
2017-06-21,55.0,M,171,150,,0.1
2017-06-22,52.0,M,168,144,,0.2
2017-06-23,45.0,M,187,154,,0.2
2017-06-24,39.0,M,191,158,,0.2
2017-06-25,30.0,M,142,136,,0.2
2017-06-26,54.0,M,92,94,,0.2
2017-06-27,49.0,M,147,124,,0.1
2017-06-28,64.0,M,108,91,,0.1
2017-06-29,51.0,M,96,86,,0.1
2017-06-30,23.0,M,98,90,,0.1
2017-07-01,33.0,M,96,91,,0.1
2017-07-02,18.0,M,113,104,,0.1
2017-07-03,47.0,M,101,99,,0.1
2017-07-04,32.0,M,110,104,,0.1
2017-07-05,31.0,M,105,101,,0.1
2017-07-06,54.0,M,135,118,,0.2
2017-07-07,57.0,M,166,,,
2017-07-08,55.0,M,166,145,,0.1
2017-07-09,40.0,M,171,152,,0.2
2017-07-10,,M,,,,
2017-07-11,22.0,M,129,,,
2017-07-12,40.0,M,107,101,,0.1
2017-07-13,36.0,M,126,117,,0.1
2017-07-14,41.0,M,110,105,,0.3
2017-07-15,29.0,M,102,92,,0.2
2017-07-16,25.0,M,104,94,,0.1
2017-07-17,48.0,M,107,99,,0.1
2017-07-18,56.0,M,127,116,,0.2
2017-07-19,52.0,M,160,142,,0.2
2017-07-20,44.0,M,151,134,,0.2
2017-07-21,32.0,M,143,136,,0.2
2017-07-22,46.0,M,149,135,,0.2
2017-07-23,34.0,M,149,139,,0.2
2017-07-24,21.0,M,126,113,,0.2
2017-07-25,,M,112,95,,
2017-07-26,,M,90,77,,
2017-07-27,56.0,M,76,69,,0.1
2017-07-28,35.0,M,123,112,,0.2
2017-07-29,50.0,M,152,133,,0.2
2017-07-30,36.0,M,143,130,,0.1
2017-07-31,26.0,M,120,112,,0.1
2017-08-01,36.0,M,141,128,,0.2
2017-08-02,41.0,M,144,132,,0.2
2017-08-03,41.0,M,159,150,,0.2
2017-08-04,38.0,M,193,163,,0.2
2017-08-05,59.0,M,198,178,,0.4
2017-08-06,57.0,M,152,137,,0.4
2017-08-07,43.0,M,123,108,,0.3
2017-08-08,35.0,M,111,102,,0.1
2017-08-09,36.0,M,135,123,,0.1
2017-08-10,38.0,M,122,113,,0.2
2017-08-11,34.0,M,84,75,,0.2
2017-08-12,34.0,M,109,101,,0.2
2017-08-13,49.0,M,126,114,,0.2
2017-08-14,40.0,M,126,119,,0.2
2017-08-15,34.0,M,124,110,,0.2
2017-08-16,37.0,M,115,111,,
2017-08-17,69.0,M,131,110,,
2017-08-18,58.0,M,145,127,,
2017-08-19,47.0,M,154,135,,0.1
2017-08-20,44.0,M,120,109,,0.2
2017-08-21,39.0,M,93,90,,0.1
2017-08-22,59.0,M,108,99,,0.2
2017-08-23,38.0,M,116,99,,0.2
2017-08-24,35.0,M,139,120,,0.1
2017-08-25,36.0,M,162,138,,0.2
2017-08-26,55.0,M,170,155,,0.2
2017-08-27,53.0,M,170,150,,0.2
2017-08-28,36.0,M,154,128,,0.2
2017-08-29,55.0,M,105,83,,0.2
2017-08-30,63.0,M,123,108,,0.2
2017-08-31,48.0,M,158,132,,0.2
2017-09-01,56.0,M,131,119,,0.2
2017-09-02,32.0,M,86,70,,0.2
2017-09-03,23.0,M,87,79,,0.1
2017-09-04,22.0,M,88,80,,0.1
2017-09-05,39.0,M,98,85,,0.1
2017-09-06,43.0,M,126,112,,0.2
2017-09-07,37.0,M,140,121,,0.2
2017-09-08,23.0,M,108,95,,0.2
2017-09-09,62.0,M,97,85,,0.2
2017-09-10,32.0,M,98,87,,0.2
2017-09-11,16.0,M,69,66,,0.1
2017-09-12,33.0,M,75,67,,0.2
2017-09-13,44.0,M,54,46,,0.2
2017-09-14,36.0,M,80,66,,0.2
2017-09-15,46.0,M,36,37,,0.2
2017-09-16,45.0,M,66,57,,0.2
2017-09-17,39.0,M,77,62,,0.2
2017-09-18,35.0,M,88,84,,0.2
2017-09-19,41.0,M,77,68,,0.2
2017-09-20,31.0,M,39,30,,0.2
2017-09-21,45.0,M,81,66,,0.1
2017-09-22,45.0,M,101,86,,0.2
2017-09-23,57.0,M,123,107,,0.3
2017-09-24,38.0,M,121,102,,0.3
2017-09-25,33.0,M,77,69,,0.3
2017-09-26,39.0,M,72,,,
2017-09-27,30.0,M,87,77,,0.2
2017-09-28,59.0,M,60,,,
2017-09-29,66.0,M,98,82,,0.2
2017-09-30,66.0,M,96,84,,0.2
2017-10-01,54.0,M,92,79,,0.2
2017-10-02,23.0,M,82,72,,0.2
2017-10-03,49.0,M,101,88,,0.3
2017-10-04,48.0,M,34,25,,0.3
2017-10-05,68.0,M,75,58,,0.3
2017-10-06,71.0,M,71,54,,0.4
2017-10-07,44.0,M,71,58,,0.4
2017-10-08,46.0,M,54,43,,0.3
2017-10-09,56.0,M,89,76,,0.2
2017-10-10,73.0,M,95,81,,0.3
2017-10-11,65.0,M,94,80,,0.3
2017-10-12,54.0,M,95,76,,0.4
2017-10-13,68.0,M,91,67,,0.4
2017-10-14,77.0,M,86,67,,0.4
2017-10-15,80.0,M,96,62,,0.4
2017-10-16,83.0,M,115,87,,0.5
2017-10-17,94.0,M,78,54,,0.4
2017-10-18,38.0,M,87,,,
2017-10-19,70.0,M,40,,,
2017-10-20,48.0,M,48,,,
2017-10-21,44.0,M,18,7,,0.6
2017-10-22,42.0,M,54,30,,0.5
2017-10-23,30.0,M,52,38,,0.4
2017-10-24,56.0,M,62,41,,0.5
2017-10-25,64.0,M,53,37,,0.5
2017-10-26,70.0,M,42,29,,0.5
2017-10-27,54.0,M,37,22,,0.7
2017-10-28,58.0,M,53,32,,0.6
2017-10-29,51.0,M,31,23,,0.9
2017-10-30,45.0,M,45,32,,1
2017-10-31,76.0,M,68,55,,0.5
2017-11-01,74.0,M,66,57,,0.6
2017-11-02,51.0,M,73,57,,0.8
2017-11-03,62.0,M,33,19,,0.8
2017-11-04,79.0,M,68,45,,0.9
2017-11-05,48.0,M,50,34,,1.1
2017-11-06,32.0,M,64,62,,0.6
2017-11-07,33.0,M,65,58,,0.2
2017-11-08,30.0,M,56,50,,0.2
2017-11-09,56.0,M,58,38,,0.8
2017-11-10,58.0,M,54,35,,0.8
2017-11-11,57.0,M,46,34,,0.7
2017-11-12,51.0,M,27,17,,1
2017-11-13,37.0,M,25,11,,0.8
2017-11-14,39.0,M,67,65,,0.4
2017-11-15,58.0,M,50,44,,0.7
2017-11-16,40.0,M,55,47,,0.7
2017-11-17,62.0,M,51,37,,0.7
2017-11-18,61.0,M,48,38,,1.3
2017-11-19,58.0,M,41,26,,0.8
2017-11-20,48.0,M,45,33,,
2017-11-21,71.0,M,35,21,,
2017-11-22,82.0,M,40,24,,1.1
2017-11-23,81.0,M,47,21,,1.8
2017-11-24,71.0,M,43,21,,1.1
2017-11-25,85.0,M,40,17,,1.4
2017-11-26,44.0,M,27,12,,1.3
2017-11-27,39.0,M,48,45,,0.7
2017-11-28,67.0,M,46,23,,1.5
2017-11-29,59.0,M,21,13,,1.2
2017-11-30,51.0,M,33,17,,0.6
2017-12-01,56.0,M,27,12,,0.6
2017-12-02,52.0,M,31,18,,0.7
2017-12-03,48.0,M,45,38,,0.6
2017-12-04,62.0,M,51,38,,0.9
2017-12-05,68.0,M,30,18,,1
2017-12-06,89.0,M,35,17,,1.6
2017-12-07,86.0,M,26,15,,2.8
2017-12-08,74.0,M,17,8,,1.6
2017-12-09,43.0,M,< 4,4,,1.7
2017-12-10,56.0,M,56,48,,0.8
2017-12-11,45.0,M,4,8,,1
2017-12-12,56.0,M,10,4,,0.7
2017-12-13,50.0,M,17,11,,2.3
2017-12-14,53.0,M,35,18,,3.2
2017-12-15,51.0,M,13,6,,1.5
2017-12-16,57.0,M,18,9,,0.9
2017-12-17,,M,66,44,,0.9
2017-12-18,,M,43,26,,1.2
2017-12-19,,M,15,10,,1.2
2017-12-20,73.0,M,37,25,,1
2017-12-21,72.0,M,24,14,,1.2
2017-12-22,71.0,M,18,10,,1.6
2017-12-23,67.0,M,< 4,< 4,,1.9
2017-12-24,72.0,M,19,9,,2.2
2017-12-25,63.0,M,20,11,,2.2
2017-12-26,51.0,M,24,14,,2.5
2017-12-27,38.0,M,25,16,,1.3
2017-12-28,31.0,M,39,30,,0.8
2017-12-29,51.0,M,54,32,,0.6
2017-12-30,53.0,M,41,22,,1
2017-12-31,50.0,M,38,20,,1.3
2018-01-01,41.0,M,22,17,,1.9
2018-01-02,32.0,M,17,13,,1.1
2018-01-03,39.0,M,19,10,,1.2
2018-01-04,43.0,M,20,11,,1.7
2018-01-05,51.0,M,34,12,,0.8
2018-01-06,59.0,M,22,11,,1.2
2018-01-07,41.0,M,16,7,,1.4
2018-01-08,32.0,M,28,23,,1
2018-01-09,23.0,M,38,32,,0.4
2018-01-10,47.0,M,38,36,,0.4
2018-01-11,53.0,M,21,18,,0.4
2018-01-12,60.0,M,29,16,,0.5
2018-01-13,59.0,M,60,38,,0.7
2018-01-14,52.0,M,40,17,,1
2018-01-15,33.0,M,35,27,,1.1
2018-01-16,41.0,M,23,15,,0.8
2018-01-17,38.0,M,7,5,,0.9
2018-01-18,39.0,M,65,50,,0.6
2018-01-19,61.0,M,35,39,,0.9
2018-01-20,68.0,M,41,27,,1.5
2018-01-21,48.0,M,46,38,,0.9
2018-01-22,49.0,M,43,30,,1
2018-01-23,60.0,M,45,31,,1.3
2018-01-24,68.0,M,49,29,,1.2
2018-01-25,75.0,M,48,26,,1.9
2018-01-26,55.0,M,10,6,,1.7
2018-01-27,56.0,M,25,9,,1.4
2018-01-28,55.0,M,31,18,,1.5
2018-01-29,52.0,M,31,20,,1.8
2018-01-30,54.0,M,7,< 4,,2.1
2018-01-31,45.0,M,19,15,,0.6
2018-02-01,47.0,M,4,< 4,,0.7
2018-02-02,43.0,M,8,5,,0.7
2018-02-03,52.0,M,51,34,,0.5
2018-02-04,24.0,M,64,57,,0.3
2018-02-05,36.0,M,49,40,,0.5
2018-02-06,62.0,M,56,47,,0.6
2018-02-07,46.0,M,57,39,,0.8
2018-02-08,51.0,M,53,,,
2018-02-09,49.0,M,27,18,,1.3
2018-02-10,57.0,M,47,39,,0.7
2018-02-11,46.0,M,70,59,,0.9
2018-02-12,43.0,M,62,55,,0.4
2018-02-13,34.0,M,51,42,,0.6
2018-02-14,65.0,M,64,,,
2018-02-15,77.0,M,70,55,,0.7
2018-02-16,76.0,M,52,,,
2018-02-17,68.0,M,47,33,,1.8
2018-02-18,49.0,M,68,60,,1.3
2018-02-19,55.0,M,61,51,,0.9
2018-02-20,23.0,M,72,69,,0.4
2018-02-21,61.0,M,63,50,,0.8
2018-02-22,48.0,M,55,42,,1.2
2018-02-23,22.0,M,61,59,,0.4
2018-02-24,17.0,M,60,58,,0.4
2018-02-25,15.0,M,78,72,,0.3
2018-02-26,10.0,M,79,76,,0.2
2018-02-27,19.0,M,81,75,,0.3
2018-02-28,51.0,M,76,70,,0.4
2018-03-01,42.0,M,68,63,,0.5
2018-03-02,56.0,M,68,60,,0.5
2018-03-03,68.0,M,17,23,,0.8
2018-03-04,65.0,M,23,20,,0.8
2018-03-05,52.0,M,54,39,,0.8
2018-03-06,56.0,M,64,46,,0.9
2018-03-07,50.0,M,67,58,,0.7
2018-03-08,50.0,M,38,21,,0.9
2018-03-09,58.0,M,61,51,,1.2
2018-03-10,60.0,M,78,55,,0.7
2018-03-11,52.0,M,53,47,,0.6
2018-03-12,52.0,M,59,56,,0.6
2018-03-13,,M,,,,
2018-03-14,52.0,M,71,,,
2018-03-15,43.0,M,77,67,,0.5
2018-03-16,27.0,M,74,61,,0.3
2018-03-17,39.0,M,73,70,,0.3
2018-03-18,23.0,M,69,59,,0.3
2018-03-19,11.0,M,65,58,,0.2
2018-03-20,39.0,M,70,68,,0.4
2018-03-21,32.0,M,79,71,,0.5
2018-03-22,36.0,M,88,82,,0.3
2018-03-23,59.0,M,87,79,,0.3
2018-03-24,63.0,M,92,81,,0.4
2018-03-25,46.0,M,85,78,,0.5
2018-03-26,42.0,M,103,96,,0.9
2018-03-27,65.0,M,98,90,,0.5
2018-03-28,51.0,M,107,93,,0.4
2018-03-29,50.0,M,109,96,,0.3
2018-03-30,31.0,M,83,75,,0.5
2018-03-31,24.0,M,77,67,,0.6
2018-04-01,25.0,M,80,73,,0.4
2018-04-02,23.0,M,93,85,,0.4
2018-04-03,21.0,M,101,94,,0.2
2018-04-04,34.0,M,86,80,,0.2
2018-04-05,23.0,M,81,72,,0.2
2018-04-06,37.0,M,86,79,,0.3
2018-04-07,37.0,M,91,81,,0.3
2018-04-08,44.0,M,108,100,,0.4
2018-04-09,37.0,M,111,103,,0.3
2018-04-10,40.0,M,91,75,,0.3
2018-04-11,24.0,M,91,81,,0.2
2018-04-12,37.0,M,78,70,,0.2
2018-04-13,21.0,M,74,68,,0.2
2018-04-14,24.0,M,102,96,,0.2
2018-04-15,48.0,M,118,104,,0.4
2018-04-16,36.0,M,78,66,,0.4
2018-04-17,26.0,M,90,79,,0.2
2018-04-18,57.0,M,103,90,,0.3
2018-04-19,56.0,M,115,102,,0.3
2018-04-20,65.0,M,122,116,,0.2
2018-04-21,84.0,M,127,112,,
2018-04-22,47.0,M,130,119,,0.3
2018-04-23,30.0,M,119,112,,0.1
2018-04-24,33.0,M,115,106,,0.2
2018-04-25,37.0,M,136,122,,0.2
2018-04-26,26.0,M,125,118,,0.2
2018-04-27,25.0,M,130,113,,0.2
2018-04-28,46.0,M,113,101,,0.1
2018-04-29,32.0,M,130,118,,0.2
2018-04-30,32.0,M,125,116,,0.1
2018-05-01,14.0,M,103,100,,
2018-05-02,29.0,M,96,92,,
2018-05-03,60.0,M,107,83,,
2018-05-04,35.0,M,103,89,,0.1
2018-05-05,29.0,M,92,83,,0.2
2018-05-06,43.0,M,92,76,,0.2
2018-05-07,34.0,M,123,109,,0.2
2018-05-08,62.0,M,140,122,,0.2
2018-05-09,37.0,M,133,113,,0.2
2018-05-10,29.0,M,119,110,,0.2
2018-05-11,39.0,M,111,106,,0.2
2018-05-12,33.0,M,110,96,,0.2
2018-05-13,22.0,M,125,115,,0.1
2018-05-14,12.0,M,95,89,,0.1
2018-05-15,21.0,M,90,81,,0.1
2018-05-16,23.0,M,77,72,,0.1
2018-05-17,21.0,M,105,94,,0.1
2018-05-18,21.0,M,119,102,,0.1
2018-05-19,26.0,M,127,113,,0.1
2018-05-20,23.0,M,124,115,,0.1
2018-05-21,17.0,M,119,113,,0.1
2018-05-22,37.0,M,131,122,,0.1
2018-05-23,26.0,M,87,76,,0.2
2018-05-24,26.0,M,85,72,,0.1
2018-05-25,24.0,M,102,85,,0.1
2018-05-26,25.0,M,124,112,,0.1
2018-05-27,41.0,M,140,120,,0.1
2018-05-28,35.0,M,133,121,,0.2
2018-05-29,33.0,M,135,107,,0.1
2018-05-30,43.0,M,109,87,,0.1
2018-05-31,34.0,M,138,112,,0.1
2018-06-01,33.0,M,141,122,,0.1
2018-06-02,38.0,M,124,116,,0.1
2018-06-03,36.0,M,134,121,,0.1
2018-06-04,37.0,M,146,130,,0.1
2018-06-05,41.0,M,132,108,,0.1
2018-06-06,36.0,M,119,109,,0.1
2018-06-07,36.0,M,129,107,,0.1
2018-06-08,30.0,M,120,97,,0.1
2018-06-09,19.0,M,120,109,,0.1
2018-06-10,46.0,M,133,122,,0.1
2018-06-11,59.0,M,149,135,,0.1
2018-06-12,47.0,M,155,133,,0.2
2018-06-13,33.0,M,95,81,,0.1
2018-06-14,24.0,M,117,94,,0.1
2018-06-15,26.0,M,100,90,,0.1
2018-06-16,45.0,M,132,116,,0.1
2018-06-17,60.0,M,146,134,,0.1
2018-06-18,63.0,M,158,146,,0.1
2018-06-19,48.0,M,133,118,,0.1
2018-06-20,70.0,M,126,113,,0.1
2018-06-21,62.0,M,155,143,,0.1
2018-06-22,59.0,M,158,140,,0.1
2018-06-23,22.0,M,99,89,,0.1
