,NO2,PM10,O3_max,O3_8h,SO2,CO
2019-12-02,31.0,17.0,39,37,< 3,0.5
2019-12-03,44.0,15.0,34,24,< 3,0.4
2019-12-04,62.0,18.0,47,32,< 3,0.5
2019-12-05,75.0,42.0,47,33,< 3,1.2
2019-12-06,89.0,48.0,33,20,< 3,1.8
2019-12-07,56.0,54.0,< 4,,< 3,
2019-12-08,79.0,66.0,18,11,3,1.4
2019-12-09,63.0,65.0,30,16,< 3,1.4
2019-12-10,69.0,76.0,4,,< 3,1.3
2019-12-11,85.0,61.0,17,7,< 3,1.3
2019-12-12,95.0,47.0,43,27,3,1.7
2019-12-13,67.0,39.0,9,4,3,1.6
2019-12-14,60.0,31.0,30,16,< 3,0.9
2019-12-15,65.0,49.0,10,6,< 3,1.9
2019-12-16,60.0,50.0,7,4,< 3,2
2019-12-17,76.0,63.0,9,< 4,3,2.2
2019-12-18,60.0,55.0,4,< 4,< 3,2.1
2019-12-19,60.0,48.0,15,4,< 3,0.9
2019-12-20,49.0,34.0,18,7,< 3,0.7
2019-12-21,52.0,42.0,28,11,3,0.6
2019-12-22,42.0,19.0,49,38,3,0.1
2019-12-23,48.0,27.0,51,43,< 3,0.5
2019-12-24,45.0,22.0,39,31,< 3,0.5
2019-12-25,59.0,53.0,34,28,3,1.3
2019-12-26,61.0,78.0,20,10,< 3,1.3
2019-12-27,67.0,69.0,25,13,< 3,1.1
2019-12-28,81.0,58.0,35,18,< 3,1.2
2019-12-29,55.0,43.0,48,27,< 3,1.2
2019-12-30,58.0,50.0,31,22,< 3,1.1
2019-12-31,53.0,53.0,25,18,< 3,0.7
2020-01-01,62.0,83.0,9,5,< 3,1.6
2020-01-02,71.0,129.0,24,13,< 3,1.8
2020-01-03,65.0,83.0,19,8,< 3,1.6
2020-01-04,61.0,87.0,7,< 4,< 3,1.6
2020-01-05,63.0,95.0,15,7,3,1.8
2020-01-06,67.0,64.0,31,21,< 3,1.3
2020-01-07,72.0,117.0,27,16,< 3,1.7
2020-01-08,56.0,114.0,4,< 4,< 3,2.1
2020-01-09,63.0,66.0,7,4,< 3,0.9
2020-01-10,53.0,63.0,9,4,3,1.2
2020-01-11,87.0,104.0,14,6,3,1.8
2020-01-12,72.0,82.0,23,12,< 3,1.9
2020-01-13,67.0,50.0,48,30,3,1
2020-01-14,91.0,77.0,19,12,< 3,1.3
2020-01-15,73.0,96.0,6,< 4,3,1.8
2020-01-16,78.0,106.0,10,4,3,2.1
2020-01-17,85.0,114.0,32,14,3,2.4
2020-01-18,79.0,90.0,23,7,< 3,1.8
2020-01-19,74.0,56.0,6,< 4,< 3,1.9
2020-01-20,69.0,38.0,43,27,< 3,1.2
2020-01-21,57.0,28.0,50,39,< 3,1.3
2020-01-22,88.0,55.0,43,22,< 3,1.8
2020-01-23,98.0,91.0,11,5,< 3,2.4
2020-01-24,89.0,73.0,40,24,< 3,2.6
2020-01-25,93.0,86.0,11,7,< 3,2
2020-01-26,62.0,68.0,16,13,< 3,1.6
2020-01-27,55.0,79.0,18,9,< 3,1.2
2020-01-28,55.0,79.0,5,< 4,< 3,1.6
2020-01-29,53.0,78.0,38,18,< 3,1.5
2020-01-30,65.0,67.0,27,19,< 3,1.2
2020-01-31,68.0,64.0,6,4,< 3,1.4
2020-02-01,78.0,93.0,18,7,< 3,1.5
2020-02-02,67.0,92.0,25,12,< 3,1.6
2020-02-03,53.0,96.0,29,19,< 3,1.1
2020-02-04,57.0,98.0,22,9,< 3,1.2
2020-02-05,51.0,35.0,63,50,< 3,1.2
2020-02-06,79.0,23.0,75,67,< 3,0.7
2020-02-07,91.0,36.0,65,51,4,1
2020-02-08,80.0,63.0,39,28,< 3,1.4
2020-02-09,72.0,64.0,47,35,< 3,1.5
2020-02-10,71.0,98.0,48,29,< 3,1.4
2020-02-11,54.0,102.0,47,15,< 3,1.1
2020-02-12,75.0,85.0,33,25,< 3,0.8
2020-02-13,75.0,70.0,58,35,< 3,1.2
2020-02-14,63.0,52.0,36,26,3,1.1
2020-02-15,61.0,49.0,54,37,< 3,0.8
2020-02-16,68.0,49.0,66,49,< 3,1
2020-02-17,59.0,53.0,63,50,< 3,1.2
2020-02-18,52.0,59.0,17,8,< 3,1.1
2020-02-19,73.0,80.0,49,34,3,1.3
2020-02-20,66.0,44.0,64,51,< 3,1.6
2020-02-21,71.0,33.0,64,55,< 3,0.8
2020-02-22,79.0,43.0,56,47,< 3,1.1
2020-02-23,68.0,50.0,81,64,7,1.4
2020-02-24,58.0,66.0,60,43,< 3,0.8
2020-02-25,61.0,90.0,53,40,< 3,1
2020-02-26,59.0,84.0,45,27,< 3,1.2
2020-02-27,49.0,45.0,82,68,< 3,0.7
2020-02-28,71.0,20.0,75,63,< 3,0.5
2020-02-29,66.0,20.0,85,80,< 3,0.6
2020-03-01,67.0,38.0,66,50,< 3,0.9
2020-03-02,40.0,24.0,57,49,< 3,0.7
2020-03-03,40.0,37.0,48,33,< 3,0.5
2020-03-04,49.0,14.0,51,32,< 3,0.4
2020-03-05,72.0,18.0,74,62,< 3,0.7
2020-03-06,55.0,30.0,70,56,3,1.1
2020-03-07,51.0,15.0,78,71,< 3,0.5
2020-03-08,45.0,21.0,80,71,< 3,0.5
2020-03-09,35.0,16.0,89,79,< 3,0.4
2020-03-10,74.0,37.0,77,66,< 3,0.8
2020-03-11,68.0,61.0,67,38,< 3,1
2020-03-12,71.0,65.0,90,69,< 3,1
2020-03-13,63.0,73.0,97,76,< 3,0.9
2020-03-14,60.0,71.0,58,48,< 3,0.7
2020-03-15,21.0,15.0,71,67,< 3,0.7
2020-03-17,48.0,30.0,90,80,< 3,0.7
2020-03-18,44.0,39.0,105,89,< 3,0.6
2020-03-19,63.0,34.0,104,90,< 3,0.7
2020-03-20,50.0,36.0,113,97,< 3,0.8
2020-03-21,31.0,39.0,99,92,< 3,0.6
2020-03-22,24.0,40.0,114,106,< 3,0.5
2020-03-23,13.0,18.0,81,78,< 3,0.5
2020-03-24,46.0,21.0,84,81,< 3,0.6
2020-03-25,49.0,37.0,78,75,< 3,0.8
2020-03-26,18.0,23.0,80,78,< 3,0.4
2020-03-27,12.0,21.0,71,69,< 3,0.4
2020-03-28,54.0,102.0,64,61,< 3,0.4
2020-03-29,41.0,125.0,101,92,< 3,0.6
2020-03-30,29.0,131.0,110,101,3,0.5
2020-03-31,20.0,41.0,78,74,< 3,0.3
2020-04-01,17.0,16.0,88,85,< 3,0.2
2020-04-02,35.0,22.0,99,92,< 3,0.3
2020-04-03,44.0,34.0,108,101,3,0.4
2020-04-04,61.0,39.0,124,112,< 3,0.6
2020-04-05,41.0,37.0,114,110,< 3,0.6
2020-04-06,24.0,24.0,109,103,< 3,0.5
2020-04-07,51.0,34.0,125,118,3,0.6
2020-04-08,50.0,31.0,110,106,3,0.6
2020-04-09,44,28,105,100,4,0.5
