,NO2,PM10,O3_max,O3_8h,SO2,CO
2017-01-27,137.0,51,,,18,1.4
2017-01-28,196.0,80,,,28,2.0
2017-01-29,124.0,97,,,15,2.4
2017-01-30,162.0,140,,,20,1.8
2017-01-31,118.0,181,,,22,2.1
2017-02-01,79.0,162,,,9,1.4
2017-02-02,85.0,92,,,16,1.3
2017-02-03,79.0,86,,,15,1.7
2017-02-04,56.0,58,,,8,1.1
2017-02-05,52.0,32,,,4,0.7
2017-02-06,42.0,25,,,3,0.5
2017-02-07,97.0,14,,,15,0.9
2017-02-08,85.0,27,,,7,0.9
2017-02-09,97.0,27,,,6,0.7
2017-02-10,70.0,28,,,5,0.6
2017-02-11,74.0,33,,,6,0.8
2017-02-12,66.0,34,,,3,0.8
2017-02-13,76.0,72,,,5,0.9
2017-02-14,68.0,47,,,4,1.0
2017-02-15,144.0,55,,,25,1.8
2017-02-16,92.0,79,,,13,2.0
2017-02-17,137.0,90,,,23,2.0
2017-02-18,70.0,78,,,6,2.1
2017-02-19,104.0,66,,,10,1.0
2017-02-20,86.0,67,,,8,1.4
2017-02-21,96.0,72,,,13,0.9
2017-02-22,59.0,101,,,8,1.1
2017-02-23,76.0,83,,,8,0.6
2017-02-24,67.0,93,,,4,0.6
2017-02-25,56.0,80,,,6,0.7
2017-02-26,105.0,12,,,8,0.8
2017-02-27,107.0,35,,,10,1.0
2017-02-28,82.0,62,,,13,1.2
2017-03-01,63.0,49,,,6,0.5
2017-03-02,90.0,25,,,6,0.5
2017-03-03,99.0,33,,,8,0.7
2017-03-04,80.0,51,,,9,1.0
2017-03-05,78.0,38,,,5,0.5
2017-03-06,64.0,11,,,4,0.4
2017-03-07,74.0,25,,,7,0.4
2017-03-08,81.0,,,,8,0.4
2017-03-09,110.0,19,,,19,0.6
2017-03-10,105.0,,,,8,0.9
2017-03-11,80.0,,,,7,0.9
2017-03-12,94.0,,,,5,0.5
2017-03-13,86.0,,,,7,0.9
2017-03-14,111.0,,,,10,0.7
2017-03-15,98.0,,,,7,0.8
2017-03-16,82.0,65,,,7,0.8
2017-03-17,85.0,68,,,8,0.7
2017-03-18,96.0,85,,,10,0.8
2017-03-19,101.0,101,,,6,0.7
2017-03-20,71.0,90,,,5,1.0
2017-03-21,90.0,48,,,5,0.6
2017-03-22,57.0,62,,,4,0.6
2017-03-23,62.0,49,,,4,0.4
2017-03-24,79.0,49,,,5,0.3
2017-03-25,82.0,37,,,6,0.4
2017-03-26,75.0,52,,,5,0.6
2017-03-27,60.0,25,,,3,0.4
2017-03-28,92.0,13,,,5,0.4
2017-03-29,97.0,29,,,11,0.5
2017-03-30,98.0,27,,,14,0.4
2017-03-31,103.0,36,,,12,0.4
2017-04-01,80.0,40,,,8,0.5
2017-04-02,59.0,39,,,5,0.3
2017-04-03,58.0,33,,,4,0.3
2017-04-04,108.0,22,,,4,0.3
2017-04-05,99.0,26,,,11,0.3
2017-04-06,45.0,16,,,< 3,0.2
2017-04-07,49.0,38,,,5,0.3
2017-04-08,68.0,15,,,4,0.2
2017-04-09,72.0,28,,,5,0.4
2017-04-10,79.0,25,,,4,0.3
2017-04-11,70.0,30,,,8,0.4
2017-04-12,83.0,28,,,5,0.3
2017-04-13,64.0,12,,,< 3,0.2
2017-04-14,68.0,38,,,5,0.3
2017-04-15,71.0,29,,,4,0.3
2017-04-16,45.0,27,,,< 3,0.3
2017-04-17,35.0,13,,,< 3,0.2
2017-04-18,85.0,< 4,,,3,0.1
2017-04-19,67.0,6,,,3,0.3
2017-04-20,81.0,5,,,6,0.3
2017-04-21,76.0,16,,,6,0.4
2017-04-22,69.0,6,,,< 3,0.2
2017-04-23,73.0,27,,,4,0.4
2017-04-24,55.0,23,,,3,0.4
2017-04-25,52.0,27,,,< 3,0.3
2017-04-26,54.0,27,,,< 3,0.3
2017-04-27,65.0,39,,,6,0.4
2017-04-28,58.0,34,,,5,0.3
2017-04-29,82.0,5,,,< 3,0.3
2017-04-30,76.0,5,,,< 3,0.3
2017-05-01,77.0,22,,,3,0.4
2017-05-02,53.0,27,,,< 3,0.4
2017-05-03,50.0,21,,,< 3,0.3
2017-05-04,67.0,20,,,3,0.3
2017-05-05,58.0,19,,,4,0.2
2017-05-06,56.0,24,,,3,0.2
2017-05-07,51.0,29,,,3,0.3
2017-05-08,57.0,14,,,< 3,0.2
2017-05-09,65.0,31,,,4,0.3
2017-05-10,76.0,26,,,3,0.3
2017-05-11,74.0,9,,,< 3,
2017-05-12,59.0,31,,,< 3,0.2
2017-05-13,39.0,27,,,< 3,0.2
2017-05-14,47.0,21,,,< 3,0.2
2017-05-15,44.0,19,,,< 3,0.2
2017-05-16,69.0,5,,,3,0.2
2017-05-17,63.0,11,,,3,0.1
2017-05-18,56.0,17,,,< 3,0.2
2017-05-19,86.0,23,,,3,0.2
2017-05-20,56.0,24,,,3,0.3
2017-05-21,52.0,13,,,< 3,0.1
2017-05-22,73.0,< 4,,,< 3,0.1
2017-05-23,61.0,23,,,3,0.2
2017-05-24,70.0,35,,,5,0.2
2017-05-25,66.0,43,,,6,0.2
2017-05-26,50.0,10,,,< 3,0.2
2017-05-27,57.0,11,,,3,0.1
2017-05-28,50.0,14,,,< 3,0.1
2017-05-29,63.0,22,,,4,0.2
2017-05-30,63.0,22,,,4,0.1
2017-05-31,58.0,32,,,4,0.2
2017-06-01,38.0,37,,,4,0.2
2017-06-02,34.0,34,,,3,0.2
2017-06-03,53.0,29,,,4,0.2
2017-06-04,46.0,31,,,4,0.2
2017-06-05,39.0,23,,,< 3,0.2
2017-06-06,25.0,16,,,4,0.2
2017-06-07,47.0,22,,,< 3,0.3
2017-06-08,39.0,9,,,< 3,0.3
2017-06-09,70.0,4,,,< 3,0.1
2017-06-10,74.0,28,,,4,0.2
2017-06-11,79.0,33,,,4,0.2
2017-06-12,62.0,16,,,4,0.3
2017-06-13,64.0,18,,,4,0.2
2017-06-14,55.0,28,,,4,0.2
2017-06-15,52.0,33,,,4,
2017-06-16,39.0,38,,,< 3,0.2
2017-06-17,47.0,38,,,< 3,0.2
2017-06-18,51.0,13,,,< 3,0.2
2017-06-19,42.0,11,,,< 3,0.2
2017-06-20,68.0,16,,,4,0.2
2017-06-21,57.0,23,,,3,0.2
2017-06-22,62.0,30,,,8,0.2
2017-06-23,57.0,32,,,7,0.3
2017-06-24,61.0,38,,,6,0.3
2017-06-25,31.0,39,,,4,0.3
2017-06-26,57.0,23,,,< 3,0.3
2017-06-27,42.0,,,,3,0.3
2017-06-28,52.0,,,,< 3,0.2
2017-06-29,43.0,,,,3,0.2
2017-06-30,47.0,7,,,3,0.2
2017-07-01,42.0,15,,,< 3,0.1
2017-07-02,46.0,12,,,< 3,0.1
2017-07-03,81.0,14,,,< 3,0.2
2017-07-04,79.0,10,,,4,0.4
2017-07-05,56.0,15,,,< 3,0.2
2017-07-06,55.0,20,,,6,0.2
2017-07-07,54.0,27,,,4,0.2
2017-07-08,57.0,25,,,5,0.3
2017-07-09,39.0,19,,,3,0.3
2017-07-10,40.0,11,,,4,0.2
2017-07-11,49.0,20,,,< 3,0.2
2017-07-12,44.0,19,,,< 3,0.2
2017-07-13,33.0,33,,,< 3,0.2
2017-07-14,43.0,24,,,< 3,0.2
2017-07-15,45.0,6,,,< 3,0.2
2017-07-16,43.0,5,,,< 3,0.2
2017-07-17,81.0,4,,,< 3,0.2
2017-07-18,66.0,17,,,< 3,0.2
2017-07-19,68.0,23,,,3,0.2
2017-07-20,62.0,22,,,4,0.3
2017-07-21,51.0,37,,,3,0.3
2017-07-22,45.0,37,,,4,0.3
2017-07-23,47.0,36,,,3,0.3
2017-07-24,33.0,32,,,3,0.3
2017-07-25,61.0,10,,,3,0.3
2017-07-26,43.0,9,,,4,0.3
2017-07-27,59.0,14,,,3,0.2
2017-07-28,57.0,20,,,4,0.2
2017-07-29,60.0,17,,,3,0.3
2017-07-30,57.0,26,,,3,0.4
2017-07-31,19.0,12,,,< 3,0.2
2017-08-01,48.0,22,,,< 3,0.3
2017-08-02,59.0,31,,,< 3,0.3
2017-08-03,71.0,31,,,4,0.4
2017-08-04,68.0,30,,,4,0.3
2017-08-05,69.0,49,,,3,0.3
2017-08-06,98.0,29,,,3,0.3
2017-08-07,62.0,19,,,3,0.3
2017-08-08,51.0,6,,,< 3,0.2
2017-08-09,46.0,11,,,< 3,0.2
2017-08-10,50.0,30,,,3,0.3
2017-08-11,50.0,21,,,4,0.4
2017-08-12,36.0,11,,,< 3,0.2
2017-08-13,68.0,13,,,< 3,0.1
2017-08-14,57.0,14,,,< 3,0.2
2017-08-15,56.0,6,,,< 3,0.2
2017-08-16,52.0,18,,,< 3,0.3
2017-08-17,54.0,21,,,3,0.3
2017-08-18,56.0,16,,,< 3,0.3
2017-08-19,57.0,30,,,3,0.3
2017-08-20,42.0,32,,,3,0.3
2017-08-21,48.0,< 4,,,< 3,0.2
2017-08-22,77.0,11,,,< 3,0.2
2017-08-23,49.0,12,,,< 3,0.3
2017-08-24,60.0,25,,,3,0.3
2017-08-25,51.0,28,,,3,0.3
2017-08-26,58.0,33,,,< 3,0.3
2017-08-27,63.0,45,,,< 3,0.3
2017-08-28,51.0,29,,,< 3,
2017-08-29,52.0,23,,,< 3,0.3
2017-08-30,46.0,17,,,< 3,0.2
2017-08-31,59.0,29,,,6,0.2
2017-09-01,51.0,40,,,4,0.3
2017-09-02,52.0,22,,,< 3,0.3
2017-09-03,30.0,12,,,< 3,0.2
2017-09-04,38.0,< 4,,,< 3,0.2
2017-09-05,46.0,7,,,< 3,0.2
2017-09-06,44.0,7,,,< 3,0.3
2017-09-07,63.0,34,,,4,0.3
2017-09-08,37.0,17,,,< 3,0.3
2017-09-09,65.0,13,,,3,0.3
2017-09-10,39.0,26,,,< 3,0.3
2017-09-11,17.0,14,,,< 3,0.2
2017-09-12,35.0,19,,,< 3,0.3
2017-09-13,56.0,10,,,5,0.3
2017-09-14,41.0,17,,,5,0.4
2017-09-15,53.0,29,,,6,0.3
2017-09-16,44.0,16,,,4,0.3
2017-09-17,47.0,12,,,< 3,0.4
2017-09-18,32.0,7,,,< 3,0.4
2017-09-19,38.0,10,,,< 3,0.2
2017-09-20,44.0,8,,,< 3,0.3
2017-09-21,87.0,4,,,6,0.5
2017-09-22,85.0,,,,7,0.5
2017-09-23,73.0,37,,,6,0.6
2017-09-24,56.0,48,,,4,0.7
2017-09-25,42.0,26,,,< 3,0.4
2017-09-26,65.0,16,,,4,0.3
2017-09-27,78.0,21,,,5,0.3
2017-09-28,108.0,30,,,7,0.5
2017-09-29,104.0,31,,,5,0.5
2017-09-30,109.0,35,,,5,0.4
2017-10-01,89.0,36,,,4,0.4
2017-10-02,63.0,34,,,4,0.4
2017-10-03,95.0,38,,,7,0.3
2017-10-04,72.0,67,,,6,0.4
2017-10-05,108.0,41,,,9,0.9
2017-10-06,75.0,81,,,8,1.0
2017-10-07,71.0,45,,,6,0.4
2017-10-08,101.0,17,,,11,1.0
2017-10-09,115.0,31,,,9,1.1
2017-10-10,95.0,38,,,6,0.7
2017-10-11,84.0,49,,,9,0.6
2017-10-12,64.0,52,,,6,0.6
2017-10-13,89.0,76,,,9,0.6
2017-10-14,89.0,70,,,3,0.6
2017-10-15,118.0,81,,,9,1.0
2017-10-16,90.0,85,,,6,1.1
2017-10-17,132.0,74,,,13,0.9
2017-10-18,119.0,77,,,18,1.0
2017-10-19,77.0,74,,,4,0.6
2017-10-20,90.0,88,,,9,0.7
2017-10-21,88.0,87,,,9,0.8
2017-10-22,86.0,104,,,5,0.5
2017-10-23,52.0,52,,,3,0.6
2017-10-24,91.0,< 4,,,11,0.5
2017-10-25,172.0,32,,,17,1.2
2017-10-26,114.0,41,,,16,1.3
2017-10-27,119.0,59,,,15,1.2
2017-10-28,92.0,72,,,11,1.3
2017-10-29,90.0,76,,,11,1.0
2017-10-30,70.0,69,,,6,1.0
2017-10-31,131.0,29,,,10,0.8
2017-11-01,140.0,31,,,14,1.3
2017-11-02,95.0,40,,,7,1.4
2017-11-03,94.0,77,,,13,0.8
2017-11-04,133.0,80,,,14,1.4
2017-11-05,93.0,94,,,13,1.6
2017-11-06,58.0,39,,,5,1.0
2017-11-07,52.0,6,,,3,
2017-11-08,48.0,10,,,< 3,
2017-11-09,106.0,24,,,14,1.1
2017-11-10,98.0,,,,11,1.3
2017-11-11,78.0,24,,,6,0.7
2017-11-12,63.0,47,,,6,
2017-11-13,52.0,51,,,4,
2017-11-14,80.0,6,,,3,
2017-11-15,109.0,17,,,13,0.8
2017-11-16,72.0,16,,,6,0.8
2017-11-17,111.0,30,,,13,1.2
2017-11-18,114.0,42,,,16,1.2
2017-11-19,77.0,44,,,11,1.1
2017-11-20,101.0,65,,,11,1.6
2017-11-21,118.0,72,,,21,1.4
2017-11-22,166.0,76,,,27,1.9
2017-11-23,193.0,95,,,27,1.8
2017-11-24,134.0,96,,,19,1.7
2017-11-25,100.0,107,,,19,1.5
2017-11-26,69.0,87,,,8,1.3
2017-11-27,59.0,7,,,5,0.4
2017-11-28,135.0,48,,,24,2.1
2017-11-29,100.0,64,,,16,2.3
2017-11-30,60.0,29,,,7,0.8
2017-12-01,98.0,32,,,11,0.7
2017-12-02,81.0,29,,,12,0.9
2017-12-03,72.0,21,,,6,0.7
2017-12-04,161.0,43,,,18,1.3
2017-12-05,116.0,68,,,19,1.4
2017-12-06,162.0,87,,,24,1.8
2017-12-07,174.0,108,,,27,2.1
2017-12-08,156.0,100,,,27,2.2
2017-12-09,70.0,87,,,13,1.8
2017-12-10,85.0,21,,,6,0.6
2017-12-11,90.0,42,,,8,1.0
2017-12-12,86.0,38,,,13,1.3
2017-12-13,,45,,,11,1.6
2017-12-14,83.0,51,,,12,1.7
2017-12-15,78.0,58,,,11,1.0
2017-12-16,71.0,54,,,13,1.1
2017-12-17,87.0,19,,,8,1.0
2017-12-18,84.0,46,,,10,1.1
2017-12-19,101.0,64,,,18,1.5
2017-12-20,142.0,45,,,25,1.6
2017-12-21,100.0,66,,,21,1.8
2017-12-22,133.0,88,,,26,1.6
2017-12-23,146.0,105,,,27,1.8
2017-12-24,108.0,107,,,17,1.9
2017-12-25,96.0,118,,,20,2.3
2017-12-26,91.0,124,,,15,2.4
2017-12-27,54.0,87,,,9,1.5
2017-12-28,57.0,40,,,8,1.1
2017-12-29,85.0,14,,,7,0.5
2017-12-30,90.0,25,,,17,1.5
2017-12-31,82.0,50,,,14,2.0
2018-01-01,70.0,65,,,8,1.1
2018-01-02,57.0,56,,,6,1.0
2018-01-03,103.0,44,,,25,1.7
2018-01-04,63.0,51,,,16,1.9
2018-01-05,83.0,51,,,10,1.0
2018-01-06,91.0,61,,,11,1.3
2018-01-07,74.0,120,,,9,1.6
2018-01-08,46.0,59,,,5,0.9
2018-01-09,47.0,31,,,5,0.4
2018-01-10,77.0,34,,,8,0.5
2018-01-11,65.0,29,,,8,0.6
2018-01-12,89.0,36,,,10,0.7
2018-01-13,135.0,35,,,19,1.4
2018-01-14,86.0,51,,,11,1.4
2018-01-15,74.0,37,,,14,1.2
2018-01-16,72.0,35,,,10,0.8
2018-01-17,56.0,56,,,8,1.0
2018-01-18,78.0,37,,,5,0.7
2018-01-19,91.0,34,,,10,0.9
2018-01-20,97.0,60,,,18,1.1
2018-01-21,94.0,45,,,12,1.1
2018-01-22,99.0,67,,,13,1.1
2018-01-23,103.0,56,,,18,1.2
2018-01-24,105.0,66,,,18,1.1
2018-01-25,113.0,69,,,22,1.3
2018-01-26,80.0,113,,,16,1.2
2018-01-27,90.0,120,,,18,1.3
2018-01-28,85.0,91,,,13,1.5
2018-01-29,102.0,78,,,20,1.6
2018-01-30,77.0,91,,,13,1.8
2018-01-31,63.0,63,,,7,0.7
2018-02-01,59.0,52,,,9,0.7
2018-02-02,59.0,,,,7,0.7
2018-02-03,78.0,23,,,8,0.6
2018-02-04,40.0,6,,,4,0.3
2018-02-05,71.0,30,,,7,0.6
2018-02-06,89.0,38,,,9,0.7
2018-02-07,71.0,32,,,7,0.9
2018-02-08,95.0,25,,,12,0.7
2018-02-09,77.0,61,,,11,0.8
2018-02-10,112.0,50,,,15,0.9
2018-02-11,95.0,41,,,11,1.2
2018-02-12,85.0,36,,,7,0.6
2018-02-13,70.0,35,,,7,0.6
2018-02-14,85.0,22,,,9,0.6
2018-02-15,115.0,47,,,17,1.2
2018-02-16,163.0,65,,,28,1.5
2018-02-17,120.0,114,,,17,1.8
2018-02-18,86.0,67,,,10,1.6
2018-02-19,60.0,44,,,3,0.6
2018-02-20,71.0,24,,,< 3,0.4
2018-02-21,87.0,26,,,4,0.7
2018-02-22,84.0,41,,,6,0.9
2018-02-23,47.0,13,,,< 3,0.5
2018-02-24,46.0,15,,,< 3,0.4
2018-02-25,64.0,16,,,< 3,0.4
2018-02-26,37.0,25,,,< 3,0.3
2018-02-27,67.0,25,,,< 3,0.3
2018-02-28,77.0,32,,,4,0.4
2018-03-01,82.0,54,,,< 3,0.5
2018-03-02,64.0,59,,,< 3,0.6
2018-03-03,88.0,89,,,7,0.8
2018-03-04,76.0,67,,,4,0.8
2018-03-05,66.0,45,,,< 3,0.8
2018-03-06,76.0,59,,,4,0.8
2018-03-07,66.0,26,,,< 3,0.6
2018-03-08,58.0,53,,,4,0.7
2018-03-09,71.0,41,,,6,0.7
2018-03-10,75.0,51,,,< 3,0.8
2018-03-11,72.0,65,,,3,0.6
2018-03-12,51.0,38,,,< 3,0.6
2018-03-13,78.0,26,,,4,0.5
2018-03-14,85.0,44,,,6,0.6
2018-03-15,79.0,60,,,< 3,0.7
2018-03-16,59.0,33,,,< 3,0.4
2018-03-17,55.0,11,,,< 3,0.3
2018-03-18,51.0,20,,,< 3,0.4
2018-03-19,28.0,11,,,< 3,0.3
2018-03-20,76.0,9,,,< 3,0.5
2018-03-21,62.0,20,,,< 3,0.5
2018-03-22,68.0,27,,,< 3,0.3
2018-03-23,90.0,31,,,4,0.4
2018-03-24,82.0,30,,,3,0.5
2018-03-25,118.0,44,,,7,0.6
2018-03-26,102.0,53,,,3,0.8
2018-03-27,94.0,65,,,8,0.7
2018-03-28,89.0,43,,,6,0.5
2018-03-29,76.0,51,,,3,0.4
2018-03-30,62.0,56,,,< 3,0.5
2018-03-31,47.0,50,,,< 3,0.5
2018-04-01,62.0,22,,,< 3,0.3
2018-04-02,63.0,14,,,< 3,0.4
2018-04-03,44.0,24,,,< 3,0.3
2018-04-04,69.0,43,,,< 3,0.3
2018-04-05,71.0,30,,,< 3,0.3
2018-04-06,68.0,34,,,< 3,0.4
2018-04-07,45.0,35,,,< 3,
2018-04-08,59.0,30,,,< 3,0.3
2018-04-09,70.0,29,,,3,0.3
2018-04-10,77.0,41,,,< 3,0.4
2018-04-11,45.0,24,,,< 3,0.3
2018-04-12,72.0,28,,,< 3,0.4
2018-04-13,58.0,32,,,< 3,0.3
2018-04-14,69.0,11,,,3,0.2
2018-04-15,102.0,30,,,< 3,0.3
2018-04-16,51.0,41,,,< 3,0.4
2018-04-17,63.0,56,,,< 3,0.3
2018-04-18,75.0,31,,,< 3,0.3
2018-04-19,114.0,32,,,4,0.4
2018-04-20,84.0,33,,,3,0.4
2018-04-21,107.0,26,,,5,0.4
2018-04-22,70.0,30,,,< 3,0.4
2018-04-23,53.0,33,,,3,0.2
2018-04-24,62.0,47,,,4,0.2
2018-04-25,52.0,37,,,4,0.2
2018-04-26,48.0,50,,,< 3,0.3
2018-04-27,54.0,45,,,3,0.2
2018-04-28,105.0,18,,,3,0.3
2018-04-29,75.0,40,,,< 3,0.4
2018-04-30,38.0,49,,,< 3,0.2
2018-05-01,19.0,10,,,< 3,0.2
2018-05-02,36.0,22,,,< 3,0.1
2018-05-03,44.0,30,,,< 3,0.2
2018-05-04,64.0,43,,,< 3,0.2
2018-05-05,61.0,28,,,< 3,0.2
2018-05-06,69.0,34,,,< 3,0.3
2018-05-07,72.0,27,,,3,0.3
2018-05-08,94.0,28,,,< 3,
2018-05-09,79.0,20,,,< 3,0.6
2018-05-10,42.0,17,,,,0.2
2018-05-11,59.0,22,,,< 3,0.2
2018-05-12,52.0,27,,,3,0.2
2018-05-13,43.0,20,,,< 3,0.3
2018-05-14,27.0,25,,,< 3,0.3
2018-05-15,19.0,7,,,< 3,0.2
2018-05-16,44.0,7,,,< 3,0.2
2018-05-17,49.0,19,,,< 3,0.2
2018-05-18,54.0,25,,,< 3,0.2
2018-05-19,78.0,27,,,< 3,0.2
2018-05-20,73.0,15,,,< 3,0.3
2018-05-21,54.0,21,,,< 3,0.2
2018-05-22,89.0,26,,,< 3,0.2
2018-05-23,52.0,25,,,< 3,0.2
2018-05-24,64.0,24,,,< 3,0.2
2018-05-25,61.0,27,,,< 3,0.2
2018-05-26,57.0,30,,,3,0.2
2018-05-27,84.0,21,,,< 3,0.3
2018-05-28,74.0,32,,,< 3,0.4
2018-05-29,74.0,38,,,3,0.3
2018-05-30,53.0,42,,,< 3,0.3
2018-05-31,50.0,33,,,< 3,0.3
2018-06-01,54.0,39,,,< 3,0.3
2018-06-02,51.0,36,,,< 3,0.3
2018-06-03,52.0,28,,,< 3,0.2
2018-06-04,60.0,26,,,< 3,0.2
2018-06-05,55.0,26,,,< 3,0.3
2018-06-06,45.0,27,,,< 3,0.2
2018-06-07,86.0,31,,,< 3,0.3
2018-06-08,62.0,31,,,< 3,0.3
2018-06-09,47.0,9,,,< 3,0.3
2018-06-10,47.0,6,,,< 3,0.2
2018-06-11,34.0,24,,,< 3,0.2
2018-06-12,49.0,35,,,< 3,0.3
2018-06-13,55.0,23,,,< 3,0.2
2018-06-14,31.0,8,,,< 3,0.2
2018-06-15,41.0,9,,,< 3,0.2
2018-06-16,63.0,8,,,< 3,0.2
2018-06-17,74.0,17,,,< 3,0.2
2018-06-18,69.0,22,,,< 3,0.3
2018-06-19,75.0,19,,,< 3,0.2
2018-06-20,72.0,13,,,< 3,0.2
2018-06-21,65.0,18,,,< 3,0.3
2018-06-22,80.0,31,,,< 3,0.2
2018-06-23,41.0,6,,,< 3,0.3
2018-06-24,34.0,7,,,< 3,0.2
2018-06-25,62.0,20,,,< 3,0.2
2018-06-26,47.0,13,,,< 3,0.2
2018-06-27,67.0,6,,,< 3,0.2
2018-06-28,62.0,18,,,< 3,0.2
2018-06-29,61.0,23,,,< 3,0.2
2018-06-30,101.0,19,,,3,0.2
2018-07-01,60.0,34,,,< 3,0.3
2018-07-02,27.0,16,,,< 3,0.2
2018-07-03,37.0,24,,,< 3,0.2
2018-07-04,55.0,28,,,3,0.2
2018-07-05,49.0,17,,,3,0.3
2018-07-06,57.0,29,,,3,0.2
2018-07-07,72.0,14,,,< 3,0.2
2018-07-08,93.0,15,,,< 3,0.3
2018-07-09,23.0,13,,,< 3,0.1
2018-07-10,67.0,13,,,< 3,0.2
2018-07-11,47.0,,,,< 3,0.2
2018-07-12,52.0,,,,< 3,0.2
2018-07-13,58.0,22,,,< 3,0.3
2018-07-14,50.0,14,,,< 3,0.3
2018-07-15,79.0,17,,,3,0.3
2018-07-16,32.0,15,,,< 3,0.2
2018-07-17,52.0,15,,,< 3,0.2
2018-07-18,64.0,23,,,< 3,0.3
2018-07-19,62.0,25,,,5,0.3
2018-07-20,56.0,34,,,3,0.3
2018-07-21,58.0,32,,,< 3,0.3
2018-07-22,80.0,17,,,< 3,0.2
2018-07-23,46.0,18,,,< 3,0.2
2018-07-24,48.0,10,,,< 3,0.2
2018-07-25,63.0,18,,,< 3,0.2
2018-07-26,93.0,31,,,3,0.3
2018-07-27,56.0,20,,,3,0.3
2018-07-28,60.0,14,,,4,0.2
2018-07-29,51.0,26,,,< 3,0.3
2018-07-30,37.0,21,,,< 3,0.3
2018-07-31,83.0,27,,,< 3,0.3
2018-08-01,108.0,28,,,3,0.3
2018-08-02,129.0,32,,,< 3,0.3
2018-08-03,58.0,22,,,4,0.3
2018-08-04,105.0,22,,,4,0.3
2018-08-05,89.0,24,,,< 3,0.3
2018-08-06,69.0,22,,,< 3,0.3
2018-08-07,59.0,20,,,3,0.2
2018-08-08,53.0,32,,,< 3,0.3
2018-08-09,47.0,25,,,< 3,0.2
2018-08-10,58.0,18,,,< 3,0.2
2018-08-11,42.0,20,,,< 3,0.2
2018-08-12,50.0,18,,,< 3,0.2
2018-08-13,23.0,12,,,< 3,0.2
2018-08-14,48.0,26,,,< 3,0.2
2018-08-15,23.0,18,,,< 3,0.2
2018-08-16,63.0,6,,,< 3,0.2
2018-08-17,64.0,14,,,< 3,0.2
2018-08-18,48.0,19,,,3,0.2
2018-08-19,89.0,24,,,3,0.2
2018-08-20,101.0,25,,,3,0.3
2018-08-21,86.0,22,,,4,0.3
2018-08-22,78.0,25,,,5,0.3
2018-08-23,64.0,,,,3,0.3
2018-08-24,109.0,37,,,4,0.3
2018-08-25,47.0,35,,,3,0.3
2018-08-26,51.0,31,,,< 3,0.2
2018-08-27,63.0,< 4,,,< 3,0.2
2018-08-28,102.0,12,,,3,0.3
2018-08-29,107.0,16,,,5,0.5
2018-08-30,60.0,27,,,3,0.6
2018-08-31,85.0,32,,,< 3,0.3
2018-09-01,66.0,23,,,< 3,0.3
2018-09-02,24.0,13,,,< 3,0.3
2018-09-03,32.0,9,,,< 3,0.2
2018-09-04,68.0,16,,,< 3,0.3
2018-09-05,41.0,20,,,4,0.3
2018-09-06,44.0,32,,,< 3,0.3
2018-09-07,50.0,25,,,3,
2018-09-08,75.0,17,,,< 3,0.3
2018-09-09,78.0,29,,,< 3,0.4
2018-09-10,61.0,27,,,< 3,0.5
2018-09-11,60.0,35,,,4,0.3
2018-09-12,57.0,46,,,< 3,0.3
2018-09-13,51.0,54,,,< 3,0.3
2018-09-14,55.0,58,,,3,0.3
2018-09-15,55.0,55,,,4,0.3
2018-09-16,85.0,29,,,< 3,0.5
2018-09-17,47.0,34,,,< 3,0.5
2018-09-18,49.0,41,,,3,0.3
2018-09-19,55.0,40,,,3,0.3
2018-09-20,52.0,42,,,< 3,0.3
2018-09-21,105.0,40,,,4,0.6
2018-09-22,63.0,44,,,5,0.6
2018-09-23,40.0,34,,,< 3,0.3
2018-09-24,46.0,30,,,< 3,0.3
2018-09-25,41.0,20,,,< 3,0.3
2018-09-26,92.0,23,,,6,0.2
2018-09-27,65.0,18,,,< 3,0.2
2018-09-28,131.0,32,,,9,0.7
2018-09-29,158.0,37,,,12,0.7
2018-09-30,71.0,24,,,3,0.4
2018-10-01,58.0,23,,,< 3,0.2
2018-10-02,54.0,30,,,3,0.2
2018-10-03,78.0,13,,,3,0.5
2018-10-04,115.0,35,,,10,0.6
2018-10-05,113.0,28,,,9,0.7
2018-10-06,92.0,30,,,11,0.7
2018-10-07,45.0,31,,,< 3,0.4
2018-10-08,65.0,28,,,5,0.6
2018-10-09,39.0,33,,,7,0.7
2018-10-10,128.0,47,,,4,0.6
2018-10-11,127.0,58,,,8,0.5
2018-10-12,106.0,47,,,5,0.5
2018-10-13,104.0,50,,,5,0.7
2018-10-14,117.0,52,,,5,0.7
2018-10-15,120.0,46,,,7,0.6
2018-10-16,79.0,45,,,5,0.6
2018-10-17,90.0,47,,,6,0.5
2018-10-18,70.0,37,,,4,0.5
2018-10-19,97.0,36,,,9,0.6
2018-10-20,141.0,44,,,13,0.9
2018-10-21,94.0,48,,,5,0.9
2018-10-22,57.0,32,,,3,0.6
2018-10-23,91.0,22,,,6,0.7
2018-10-24,59.0,34,,,6,0.7
2018-10-25,89.0,64,,,6,0.8
2018-10-26,73.0,50,,,3,0.8
2018-10-27,71.0,38,,,4,0.3
2018-10-28,45.0,33,,,< 3,0.3
2018-10-29,46.0,20,,,< 3,0.3
2018-10-30,43.0,47,,,< 3,0.1
2018-10-31,80.0,,,,8,0.7
2018-11-01,83.0,22,,,3,0.7
